 NumberOfPoints 		40
 Units 	 mm 	
 Z 	 RInner 	 ROuter 
0	0	0
0.107142857142861	0	5.52249111934686
0.207142857142856	5.29055762656435	7.67736336011679
0.507142857142867	10.5754432531219	12.0064111275297
1.10714285714286	16.70329308849	17.7211147550956
1.53473949579831	19.9421419777522	20.8486983661712
3.06947899159661	28.6474899820833	29.4045166001287
4.60421848739492	35.1988279243268	35.9147896940937
6.13895798319322	40.6512661743672	41.3570766666938
7.67369747899153	45.4024508729673	46.111089896235
9.20843697478983	49.6540914560446	50.3720813723497
10.7431764705881	53.525360351317	54.2563332847572
12.2779159663865	57.0936839984207	57.839795734345
13.8126554621848	60.412767306628	61.1753495211505
15.3473949579831	63.5216916032477	64.3015859589729
16.8821344537814	66.4499609028591	67.2477038567378
18.4168739495797	69.2205060166781	70.0364372346846
19.9516134453781	71.851574455808	72.6859034229635
21.4863529411764	74.3579733432276	75.2108218387283
23.0210924369747	76.7519172203915	77.6233472369077
24.555831932773	79.0436243074646	79.9336568675939
26.0905714285713	81.2417469019066	82.1503750055409
27.6253109243697	83.3536890908097	84.2808867788886
29.160050420168	85.3858458983768	86.3315746889906
30.6947899159663	87.3523135501198	88.3352323142109
32.2295294117646	89.3780971712923	90.4295593031644
33.7642689075629	91.5142176509186	92.6433840810825
35.2990084033613	93.7732490645685	94.9913993737729
36.8337478991596	96.1706636313799	97.4919533011171
38.3684873949579	98.7258687408835	100.168473736475
39.9032268907562	101.463778801515	103.051700912041
41.4379663865545	104.4173042763	106.183372735727
42.9727058823529	107.631513125782	109.622721007426
44.5074453781512	111.1710886073	113.458956391372
46.0421848739495	115.134986171901	117.838315031408
47.5769243697478	119.689223568423	123.034164971384
49.1116638655461	125.156363070262	129.694878484068
50.6464033613445	132.365982497789	140.848926811975
50.9281428571429	134.055488875478	150
52.1811428571428	150	150
