4
 104   1   1   1   2  42
 104   1   2   1   2  41
 104   1   3   1   2  43
 104   1   4   1   2  44
 104   1   5   1   2  51
 104   1   6   1   2  50
 104   1   7   1   2  52
 104   1   8   1   2  21
 104   1   9   1   2  49
 104   1  10   1   2  24
 104   1  11   1   2  22
 104   1  12   1   2  23
 104   1  13   1   2  32
 104   1  14   1   2  31
 104   1  15   1   2  29
 104   1  16   1   2  30
 104   1  17   1   2   2
 104   1  18   1   2   1
 104   1  19   1   2   3
 104   1  20   1   2   4
 104   1  21   1   2  11
 104   1  22   1   2  10
 104   1  23   1   2  12
 104   1  24   1   2  17
 104   1  25   1   2   9
 104   1  26   1   3 200
 104   1  27   1   2  18
 104   1  28   1   3 199
 104   1  29   1   3 207
 104   1  30   1   3 206
 104   1  31   1   3 205
 104   1  32   1   3 204
 104   1  33   1   3 211
 104   1  34   1   3 212
 104   1  35   1   3 214
 104   1  36   1   3 213
 104   1  37   1   3 185
 104   1  38   1   3 186
 104   1  39   1   3 184
 104   1  40   1   3 183
 104   1  41   1   3 191
 104   1  42   1   3 192
 104   1  43   1   3 194
 104   1  44   1   3 193
 104   1  45   1   3 165
 104   1  46   1   3 166
 104   1  47   1   3 164
 104   1  48   1   3 163
 104   1  49   1   3 171
 104   1  50   1   3 172
 104   1  51   1   3 174
 104   1  52   1   3 173
 104   1  53   1   3 145
 104   1  54   1   3 146
 104   1  55   1   3 180
 104   1  56   1   3 179
 104   1  57   1   3 151
 104   1  58   1   3 152
 104   1  59   1   3 154
 104   1  60   1   3 153
 104   1  61   1   3 161
 104   1  62   1   3 162
 104   1  63   1   3 160
 104   1  64   1   3 159
 104   2   1   1   2 168
 104   2   2   1   2 167
 104   2   3   1   2 169
 104   2   4   1   2 170
 104   2   5   1   2 177
 104   2   6   1   2 176
 104   2   7   1   2 178
 104   2   8   1   2 147
 104   2   9   1   2 175
 104   2  10   1   2 150
 104   2  11   1   2 148
 104   2  12   1   2 149
 104   2  13   1   2 158
 104   2  14   1   2 157
 104   2  15   1   2 155
 104   2  16   1   2 156
 104   2  17   1   2 128
 104   2  18   1   2 127
 104   2  19   1   2 129
 104   2  20   1   2 130
 104   2  21   1   2 137
 104   2  22   1   2 136
 104   2  23   1   2 138
 104   2  24   1   2 143
 104   2  25   1   2 135
 104   2  26   1   2 110
 104   2  27   1   2 144
 104   2  28   1   2 109
 104   2  29   1   2 117
 104   2  30   1   2 116
 104   2  31   1   2 115
 104   2  32   1   2 114
 104   2  33   1   2 121
 104   2  34   1   2 122
 104   2  35   1   2 124
 104   2  36   1   2 123
 104   2  37   1   2  95
 104   2  38   1   2  96
 104   2  39   1   2  94
 104   2  40   1   2  93
 104   2  41   1   2 101
 104   2  42   1   2 102
 104   2  43   1   2 104
 104   2  44   1   2 103
 104   2  45   1   2  75
 104   2  46   1   2  76
 104   2  47   1   2  74
 104   2  48   1   2  73
 104   2  49   1   2  81
 104   2  50   1   2  82
 104   2  51   1   2  84
 104   2  52   1   2  83
 104   2  53   1   2  55
 104   2  54   1   2  56
 104   2  55   1   2  90
 104   2  56   1   2  89
 104   2  57   1   2  61
 104   2  58   1   2  62
 104   2  59   1   2  64
 104   2  60   1   2  63
 104   2  61   1   2  71
 104   2  62   1   2  72
 104   2  63   1   2  70
 104   2  64   1   2  69
 104   3   1   1   1 204
 104   3   2   1   1 203
 104   3   3   1   1 205
 104   3   4   1   1 206
 104   3   5   1   1 213
 104   3   6   1   1 212
 104   3   7   1   1 214
 104   3   8   1   1 183
 104   3   9   1   1 211
 104   3  10   1   1 186
 104   3  11   1   1 184
 104   3  12   1   1 185
 104   3  13   1   1 194
 104   3  14   1   1 193
 104   3  15   1   1 191
 104   3  16   1   1 192
 104   3  17   1   1 164
 104   3  18   1   1 163
 104   3  19   1   1 165
 104   3  20   1   1 166
 104   3  21   1   1 173
 104   3  22   1   1 172
 104   3  23   1   1 174
 104   3  24   1   1 179
 104   3  25   1   1 171
 104   3  26   1   1 146
 104   3  27   1   1 180
 104   3  28   1   1 145
 104   3  29   1   1 153
 104   3  30   1   1 152
 104   3  31   1   1 151
 104   3  32   1   1 150
 104   3  33   1   1 157
 104   3  34   1   1 158
 104   3  35   1   1 160
 104   3  36   1   1 159
 104   3  37   1   1 131
 104   3  38   1   1 132
 104   3  39   1   1 130
 104   3  40   1   1 129
 104   3  41   1   1 137
 104   3  42   1   1 138
 104   3  43   1   1 140
 104   3  44   1   1 139
 104   3  45   1   1 111
 104   3  46   1   1 112
 104   3  47   1   1 110
 104   3  48   1   1 109
 104   3  49   1   1 117
 104   3  50   1   1 118
 104   3  51   1   1 120
 104   3  52   1   1 119
 104   3  53   1   1  91
 104   3  54   1   1  92
 104   3  55   1   1 126
 104   3  56   1   1 125
 104   3  57   1   1  97
 104   3  58   1   1  98
 104   3  59   1   1 100
 104   3  60   1   1  99
 104   3  61   1   1 107
 104   3  62   1   1 108
 104   3  63   1   1 106
 104   3  64   1   1 105
 104   4   1   1   3 132
 104   4   2   1   3 131
 104   4   3   1   3 133
 104   4   4   1   3 134
 104   4   5   1   3 141
 104   4   6   1   3 140
 104   4   7   1   3 142
 104   4   8   1   3 111
 104   4   9   1   3 139
 104   4  10   1   3 114
 104   4  11   1   3 112
 104   4  12   1   3 113
 104   4  13   1   3 122
 104   4  14   1   3 121
 104   4  15   1   3 119
 104   4  16   1   3 120
 104   4  17   1   3  92
 104   4  18   1   3  91
 104   4  19   1   3  93
 104   4  20   1   3  94
 104   4  21   1   3 101
 104   4  22   1   3 100
 104   4  23   1   3 102
 104   4  24   1   3 107
 104   4  25   1   3  99
 104   4  26   1   3  74
 104   4  27   1   3 108
 104   4  28   1   3  73
 104   4  29   1   3  81
 104   4  30   1   3  80
 104   4  31   1   3  79
 104   4  32   1   3  78
 104   4  33   1   3  85
 104   4  34   1   3  86
 104   4  35   1   3  88
 104   4  36   1   3  87
 104   4  37   1   3  59
 104   4  38   1   3  60
 104   4  39   1   3  58
 104   4  40   1   3  57
 104   4  41   1   3  65
 104   4  42   1   3  66
 104   4  43   1   3  68
 104   4  44   1   3  67
 104   4  45   1   3  39
 104   4  46   1   3  40
 104   4  47   1   3  38
 104   4  48   1   3  37
 104   4  49   1   3  45
 104   4  50   1   3  46
 104   4  51   1   3  48
 104   4  52   1   3  47
 104   4  53   1   3  19
 104   4  54   1   3  20
 104   4  55   1   3  54
 104   4  56   1   3  53
 104   4  57   1   3  25
 104   4  58   1   3  26
 104   4  59   1   3  28
 104   4  60   1   3  27
 104   4  61   1   3  35
 104   4  62   1   3  36
 104   4  63   1   3  34
 104   4  64   1   3  33
 104   5   1   2   1 175
 104   5   2   2   1 176
 104   5   3   2   1 174
 104   5   4   2   1 173
 104   5   5   2   1 166
 104   5   6   2   1 167
 104   5   7   2   1 165
 104   5   8   2   1 160
 104   5   9   2   1 168
 104   5  10   2   1 157
 104   5  11   2   1 159
 104   5  12   2   1 158
 104   5  13   2   1 149
 104   5  14   2   1 150
 104   5  15   2   1 152
 104   5  16   2   1 151
 104   5  17   2   1 143
 104   5  18   2   1 144
 104   5  19   2   1 142
 104   5  20   2   1 141
 104   5  21   2   1 134
 104   5  22   2   1 135
 104   5  23   2   1 133
 104   5  24   2   1 128
 104   5  25   2   1 136
 104   5  26   2   1 125
 104   5  27   2   1 127
 104   5  28   2   1 126
 104   5  29   2   1 118
 104   5  30   2   1 119
 104   5  31   2   1 120
 104   5  32   2   1 121
 104   5  33   2   1 114
 104   5  34   2   1 113
 104   5  35   2   1 111
 104   5  36   2   1 112
 104   5  37   2   1 104
 104   5  38   2   1 103
 104   5  39   2   1 105
 104   5  40   2   1 106
 104   5  41   2   1  98
 104   5  42   2   1  97
 104   5  43   2   1  95
 104   5  44   2   1  96
 104   5  45   2   1  88
 104   5  46   2   1  87
 104   5  47   2   1  89
 104   5  48   2   1  90
 104   5  49   2   1  82
 104   5  50   2   1  81
 104   5  51   2   1  79
 104   5  52   2   1  80
 104   5  53   2   1  72
 104   5  54   2   1  71
 104   5  55   2   1  73
 104   5  56   2   1  74
 104   5  57   2   1  66
 104   5  58   2   1  65
 104   5  59   2   1  63
 104   5  60   2   1  64
 104   5  61   2   1  56
 104   5  62   2   1  55
 104   5  63   2   1  57
 104   5  64   2   1  58
 104   6   1   1   1  78
 104   6   2   1   1  77
 104   6   3   1   1  79
 104   6   4   1   1  80
 104   6   5   1   1  87
 104   6   6   1   1  86
 104   6   7   1   1  88
 104   6   8   1   1  57
 104   6   9   1   1  85
 104   6  10   1   1  60
 104   6  11   1   1  58
 104   6  12   1   1  59
 104   6  13   1   1  68
 104   6  14   1   1  67
 104   6  15   1   1  65
 104   6  16   1   1  66
 104   6  17   1   1  38
 104   6  18   1   1  37
 104   6  19   1   1  39
 104   6  20   1   1  40
 104   6  21   1   1  47
 104   6  22   1   1  46
 104   6  23   1   1  48
 104   6  24   1   1  53
 104   6  25   1   1  45
 104   6  26   1   1  20
 104   6  27   1   1  54
 104   6  28   1   1  19
 104   6  29   1   1  27
 104   6  30   1   1  26
 104   6  31   1   1  25
 104   6  32   1   1  24
 104   6  33   1   1  31
 104   6  34   1   1  32
 104   6  35   1   1  34
 104   6  36   1   1  33
 104   6  37   1   1   5
 104   6  38   1   1   6
 104   6  39   1   1   4
 104   6  40   1   1   3
 104   6  41   1   1  11
 104   6  42   1   1  12
 104   6  43   1   1  14
 104   6  44   1   1  13
 104   6  45   1   2 201
 104   6  46   1   2 202
 104   6  47   1   2 200
 104   6  48   1   2 199
 104   6  49   1   2 207
 104   6  50   1   2 208
 104   6  51   1   2 210
 104   6  52   1   2 209
 104   6  53   1   2 181
 104   6  54   1   2 182
 104   6  55   1   2 216
 104   6  56   1   2 215
 104   6  57   1   2 187
 104   6  58   1   2 188
 104   6  59   1   2 190
 104   6  60   1   2 189
 104   6  61   1   2 197
 104   6  62   1   2 198
 104   6  63   1   2 196
 104   6  64   1   2 195
 104   7   1   2   2 139
 104   7   2   2   2 140
 104   7   3   2   2 138
 104   7   4   2   2 137
 104   7   5   2   2 130
 104   7   6   2   2 131
 104   7   7   2   2 129
 104   7   8   2   2 124
 104   7   9   2   2 132
 104   7  10   2   2 121
 104   7  11   2   2 123
 104   7  12   2   2 122
 104   7  13   2   2 113
 104   7  14   2   2 114
 104   7  15   2   2 116
 104   7  16   2   2 115
 104   7  17   2   2 107
 104   7  18   2   2 108
 104   7  19   2   2 106
 104   7  20   2   2 105
 104   7  21   2   2  98
 104   7  22   2   2  99
 104   7  23   2   2  97
 104   7  24   2   2  92
 104   7  25   2   2 100
 104   7  26   2   2  89
 104   7  27   2   2  91
 104   7  28   2   2  90
 104   7  29   2   2  82
 104   7  30   2   2  83
 104   7  31   2   2  84
 104   7  32   2   2  85
 104   7  33   2   2  78
 104   7  34   2   2  77
 104   7  35   2   2  75
 104   7  36   2   2  76
 104   7  37   2   2  68
 104   7  38   2   2  67
 104   7  39   2   2  69
 104   7  40   2   2  70
 104   7  41   2   2  62
 104   7  42   2   2  61
 104   7  43   2   2  59
 104   7  44   2   2  60
 104   7  45   2   2  52
 104   7  46   2   2  51
 104   7  47   2   2  53
 104   7  48   2   2  54
 104   7  49   2   2  46
 104   7  50   2   2  45
 104   7  51   2   2  44
 104   7  52   2   2  43
 104   7  53   2   2  36
 104   7  54   2   2  35
 104   7  55   2   2  37
 104   7  56   2   2  38
 104   7  57   2   2  30
 104   7  58   2   2  29
 104   7  59   2   2  27
 104   7  60   2   2  28
 104   7  61   2   2  20
 104   7  62   2   2  19
 104   7  63   2   2  21
 104   7  64   2   2  22
 104   8   1   2   1  49
 104   8   2   2   1  50
 104   8   3   2   1  48
 104   8   4   2   1  47
 104   8   5   2   1  40
 104   8   6   2   1  41
 104   8   7   2   1  39
 104   8   8   2   1  34
 104   8   9   2   1  42
 104   8  10   2   1  31
 104   8  11   2   1  33
 104   8  12   2   1  32
 104   8  13   2   1  23
 104   8  14   2   1  24
 104   8  15   2   1  26
 104   8  16   2   1  25
 104   8  17   2   1  17
 104   8  18   2   1  18
 104   8  19   2   1  16
 104   8  20   2   1  15
 104   8  21   2   1   8
 104   8  22   2   1   9
 104   8  23   2   1   7
 104   8  24   2   1   2
 104   8  25   2   1  10
 104   8  26   2   2 215
 104   8  27   2   1   1
 104   8  28   2   2 216
 104   8  29   2   2 208
 104   8  30   2   2 209
 104   8  31   2   2 210
 104   8  32   2   2 211
 104   8  33   2   2 204
 104   8  34   2   2 203
 104   8  35   2   2 201
 104   8  36   2   2 202
 104   8  37   2   2 194
 104   8  38   2   2 193
 104   8  39   2   2 195
 104   8  40   2   2 196
 104   8  41   2   2 188
 104   8  42   2   2 187
 104   8  43   2   2 185
 104   8  44   2   2 186
 104   8  45   2   2 178
 104   8  46   2   2 177
 104   8  47   2   2 179
 104   8  48   2   2 180
 104   8  49   2   2 172
 104   8  50   2   2 171
 104   8  51   2   2 169
 104   8  52   2   2 170
 104   8  53   2   2 162
 104   8  54   2   2 161
 104   8  55   2   2 163
 104   8  56   2   2 164
 104   8  57   2   2 156
 104   8  58   2   2 155
 104   8  59   2   2 153
 104   8  60   2   2 154
 104   8  61   2   2 146
 104   8  62   2   2 145
 104   8  63   2   2 147
 104   8  64   2   2 148
 107   1   1   2   2 149
 107   1   2   2   2 150
 107   1   3   2   2 151
 107   1   4   2   2 152
 107   1   5   2   2 159
 107   1   6   2   2 158
 107   1   7   2   2 160
 107   1   8   2   2 165
 107   1   9   2   2 157
 107   1  10   2   2 168
 107   1  11   2   2 166
 107   1  12   2   2 167
 107   1  13   2   2 176
 107   1  14   2   2 175
 107   1  15   2   2 173
 107   1  16   2   2 174
 107   1  17   2   2 182
 107   1  18   2   2 181
 107   1  19   2   2 183
 107   1  20   2   2 184
 107   1  21   2   2 191
 107   1  22   2   2 190
 107   1  23   2   2 192
 107   1  24   2   2 197
 107   1  25   2   2 189
 107   1  26   2   2 200
 107   1  27   2   2 198
 107   1  28   2   2 199
 107   1  29   0   0   0
 107   1  30   2   2 207
 107   1  31   2   2 206
 107   1  32   2   2 205
 107   1  33   2   2 212
 107   1  34   2   2 213
 107   1  35   0   0   0
 107   1  36   2   2 214
 107   1  37   2   1   5
 107   1  38   2   1   6
 107   1  39   2   1   4
 107   1  40   2   1   3
 107   1  41   2   1  11
 107   1  42   2   1  12
 107   1  43   2   1  14
 107   1  44   2   1  13
 107   1  45   2   1  21
 107   1  46   2   1  22
 107   1  47   2   1  20
 107   1  48   2   1  19
 107   1  49   2   1  27
 107   1  50   2   1  28
 107   1  51   2   1  30
 107   1  52   2   1  29
 107   1  53   2   1  37
 107   1  54   2   1  38
 107   1  55   2   1  36
 107   1  56   2   1  35
 107   1  57   2   1  43
 107   1  58   2   1  44
 107   1  59   2   1  46
 107   1  60   2   1  45
 107   1  61   2   1  53
 107   1  62   2   1  54
 107   1  63   2   1  52
 107   1  64   2   1  51
 107   2   1   2   2  24
 107   2   2   2   2  23
 107   2   3   2   2  25
 107   2   4   2   2  26
 107   2   5   2   2  33
 107   2   6   2   2  32
 107   2   7   2   2  34
 107   2   8   2   2  39
 107   2   9   2   2  31
 107   2  10   2   2  42
 107   2  11   2   2  40
 107   2  12   2   2  41
 107   2  13   2   2  50
 107   2  14   2   2  49
 107   2  15   2   2  47
 107   2  16   2   2  48
 107   2  17   2   2  56
 107   2  18   2   2  55
 107   2  19   2   2  57
 107   2  20   2   2  58
 107   2  21   2   2  65
 107   2  22   2   2  64
 107   2  23   2   2  66
 107   2  24   2   2  71
 107   2  25   2   2  63
 107   2  26   2   2  74
 107   2  27   2   2  72
 107   2  28   2   2  73
 107   2  29   0   0   0
 107   2  30   2   2  81
 107   2  31   2   2  80
 107   2  32   2   2  79
 107   2  33   2   2  86
 107   2  34   2   2  87
 107   2  35   0   0   0
 107   2  36   2   2  88
 107   2  37   2   2  95
 107   2  38   2   2  96
 107   2  39   2   2  94
 107   2  40   2   2  93
 107   2  41   2   2 101
 107   2  42   2   2 102
 107   2  43   2   2 104
 107   2  44   2   2 103
 107   2  45   2   2 111
 107   2  46   2   2 112
 107   2  47   2   2 110
 107   2  48   2   2 109
 107   2  49   2   2 117
 107   2  50   2   2 118
 107   2  51   2   2 120
 107   2  52   2   2 119
 107   2  53   2   2 127
 107   2  54   2   2 128
 107   2  55   2   2 126
 107   2  56   2   2 125
 107   2  57   2   2 133
 107   2  58   2   2 134
 107   2  59   2   2 136
 107   2  60   2   2 135
 107   2  61   2   2 143
 107   2  62   2   2 144
 107   2  63   2   2 142
 107   2  64   2   2 141
 107   3   1   1   2 193
 107   3   2   1   2 194
 107   3   3   1   2 192
 107   3   4   1   2 191
 107   3   5   1   2 184
 107   3   6   1   2 185
 107   3   7   1   2 183
 107   3   8   1   2 214
 107   3   9   1   2 186
 107   3  10   1   2 211
 107   3  11   1   2 213
 107   3  12   1   2 212
 107   3  13   1   2 203
 107   3  14   1   2 204
 107   3  15   1   2 206
 107   3  16   1   2 205
 107   3  17   1   1  17
 107   3  18   1   1  18
 107   3  19   1   1  16
 107   3  20   1   1  15
 107   3  21   1   1   8
 107   3  22   1   1   9
 107   3  23   1   1   7
 107   3  24   1   1   2
 107   3  25   1   1  10
 107   3  26   1   1  35
 107   3  27   1   1   1
 107   3  28   1   1  36
 107   3  29   0   0   0
 107   3  30   1   1  28
 107   3  31   1   1  29
 107   3  32   1   1  30
 107   3  33   1   1  23
 107   3  34   1   1  22
 107   3  35   0   0   0
 107   3  36   1   1  21
 107   3  37   1   1  50
 107   3  38   1   1  49
 107   3  39   1   1  51
 107   3  40   1   1  52
 107   3  41   1   1  44
 107   3  42   1   1  43
 107   3  43   1   1  41
 107   3  44   1   1  42
 107   3  45   1   1  70
 107   3  46   1   1  69
 107   3  47   1   1  71
 107   3  48   1   1  72
 107   3  49   1   1  64
 107   3  50   1   1  63
 107   3  51   1   1  61
 107   3  52   1   1  62
 107   3  53   1   1  90
 107   3  54   1   1  89
 107   3  55   1   1  55
 107   3  56   1   1  56
 107   3  57   1   1  84
 107   3  58   1   1  83
 107   3  59   1   1  81
 107   3  60   1   1  82
 107   3  61   1   1  74
 107   3  62   1   1  73
 107   3  63   1   1  75
 107   3  64   1   1  76
 107   4   1   2   1  60
 107   4   2   2   1  59
 107   4   3   2   1  61
 107   4   4   2   1  62
 107   4   5   2   1  69
 107   4   6   2   1  68
 107   4   7   2   1  70
 107   4   8   2   1  75
 107   4   9   2   1  67
 107   4  10   2   1  78
 107   4  11   2   1  76
 107   4  12   2   1  77
 107   4  13   2   1  86
 107   4  14   2   1  85
 107   4  15   2   1  83
 107   4  16   2   1  84
 107   4  17   2   1  92
 107   4  18   2   1  91
 107   4  19   2   1  93
 107   4  20   2   1  94
 107   4  21   2   1 101
 107   4  22   2   1 100
 107   4  23   2   1 102
 107   4  24   2   1 107
 107   4  25   2   1  99
 107   4  26   2   1 110
 107   4  27   2   1 108
 107   4  28   2   1 109
 107   4  29   0   0   0
 107   4  30   2   1 117
 107   4  31   2   1 116
 107   4  32   2   1 115
 107   4  33   2   1 122
 107   4  34   2   1 123
 107   4  35   0   0   0
