###
###
###

TYPE = WAVEGUIDE
VERSION = 20 March 2007

# STATION FIBRE:                    station, view, fibre id =
# STATION CONNECTOR:                connector id, hole id =
# INTERNAL WAVEGUIDE @ STATION:     waveguide id, connector id, hole id =
# INTERNAL WAVEGUIDE @ PATCH-PANEL: hole id =
# EXTERNAL WAVEGUIDE @ PATCH-PANEL: waveguide id, hole id =
# EXTERNAL WAVEGUIDE @ READOUT-END: hole id

# station 5, view V
5  0  35  =  2  15  =  1  2  15  =  35  =  1  35  =  35
5  0  36  =  2  16  =  1  2  16  =  36  =  1  36  =  36
5  0  37  =  2  17  =  1  2  17  =  37  =  1  37  =  37
5  0  38  =  2  18  =  1  2  18  =  38  =  1  38  =  38
5  0  39  =  2  19  =  1  2  19  =  39  =  1  39  =  39
5  0  40  =  2  20  =  1  2  20  =  40  =  1  40  =  40
5  0  41  =  2  21  =  1  2  21  =  41  =  1  41  =  41
5  0  42  =  2  22  =  1  2  22  =  42  =  1  42  =  42
5  0  43  =  3  1  =  1  3  1  =  43  =  1  43  =  43
5  0  44  =  3  2  =  1  3  2  =  44  =  1  44  =  44
5  0  45  =  3  3  =  1  3  3  =  45  =  1  45  =  45
5  0  46  =  3  4  =  1  3  4  =  46  =  1  46  =  46
5  0  47  =  3  5  =  1  3  5  =  47  =  1  47  =  47
5  0  48  =  3  6  =  1  3  6  =  48  =  1  48  =  48
5  0  49  =  3  7  =  1  3  7  =  49  =  1  49  =  49
5  0  50  =  3  8  =  1  3  8  =  50  =  1  50  =  50
5  0  51  =  3  9  =  1  3  9  =  51  =  1  51  =  51
5  0  52  =  3  10  =  1  3  10  =  52  =  1  52  =  52
5  0  53  =  3  11  =  1  3  11  =  53  =  1  53  =  53
5  0  54  =  3  12  =  1  3  12  =  54  =  1  54  =  54
5  0  55  =  3  13  =  1  3  13  =  55  =  1  55  =  55
5  0  56  =  3  14  =  1  3  14  =  56  =  1  56  =  56
5  0  57  =  3  15  =  1  3  15  =  57  =  1  57  =  57
5  0  58  =  3  16  =  1  3  16  =  58  =  1  58  =  58
5  0  59  =  3  17  =  1  3  17  =  59  =  1  59  =  59
5  0  60  =  3  18  =  1  3  18  =  60  =  1  60  =  60
5  0  61  =  3  19  =  1  3  19  =  61  =  1  61  =  61
5  0  62  =  3  20  =  1  3  20  =  62  =  1  62  =  62
5  0  63  =  3  21  =  1  3  21  =  63  =  1  63  =  63
5  0  64  =  3  22  =  1  3  22  =  64  =  1  64  =  64
5  0  65  =  4  1  =  1  4  1  =  65  =  1  65  =  65
5  0  66  =  4  2  =  1  4  2  =  66  =  1  66  =  66
5  0  67  =  4  3  =  1  4  3  =  67  =  1  67  =  67
5  0  68  =  4  4  =  1  4  4  =  68  =  1  68  =  68
5  0  69  =  4  5  =  1  4  5  =  69  =  1  69  =  69
5  0  70  =  4  6  =  1  4  6  =  70  =  1  70  =  70
5  0  71  =  4  7  =  1  4  7  =  71  =  1  71  =  71
5  0  72  =  4  8  =  1  4  8  =  72  =  1  72  =  72
5  0  73  =  4  9  =  1  4  9  =  73  =  1  73  =  73
5  0  74  =  4  10  =  1  4  10  =  74  =  1  74  =  74
5  0  75  =  4  11  =  1  4  11  =  75  =  1  75  =  75
5  0  76  =  4  12  =  1  4  12  =  76  =  1  76  =  76
5  0  77  =  4  13  =  1  4  13  =  77  =  1  77  =  77
5  0  78  =  4  14  =  1  4  14  =  78  =  1  78  =  78
5  0  79  =  4  15  =  1  4  15  =  79  =  1  79  =  79
5  0  80  =  4  16  =  1  4  16  =  80  =  1  80  =  80
5  0  81  =  4  17  =  1  4  17  =  81  =  1  81  =  81
5  0  82  =  4  18  =  1  4  18  =  82  =  1  82  =  82
5  0  83  =  4  19  =  1  4  19  =  83  =  1  83  =  83
5  0  84  =  4  20  =  1  4  20  =  84  =  1  84  =  84
5  0  85  =  4  21  =  1  4  21  =  85  =  1  85  =  85
5  0  86  =  4  22  =  1  4  22  =  86  =  1  86  =  86
5  0  87  =  5  1  =  1  5  1  =  87  =  1  87  =  87
5  0  88  =  5  2  =  1  5  2  =  88  =  1  88  =  88
5  0  89  =  5  3  =  1  5  3  =  89  =  1  89  =  89
5  0  90  =  5  4  =  1  5  4  =  90  =  1  90  =  90
5  0  91  =  5  5  =  1  5  5  =  91  =  1  91  =  91
5  0  92  =  5  6  =  1  5  6  =  92  =  1  92  =  92
5  0  93  =  5  7  =  1  5  7  =  93  =  1  93  =  93
5  0  94  =  5  8  =  1  5  8  =  94  =  1  94  =  94
5  0  95  =  5  9  =  1  5  9  =  95  =  1  95  =  95
5  0  96  =  5  10  =  1  5  10  =  96  =  1  96  =  96
5  0  97  =  5  11  =  1  5  11  =  97  =  1  97  =  97
5  0  98  =  5  12  =  1  5  12  =  98  =  1  98  =  98
5  0  99  =  5  13  =  1  5  13  =  99  =  1  99  =  99
5  0  100  =  5  14  =  1  5  14  =  100  =  1  100  =  100
5  0  101  =  5  15  =  1  5  15  =  101  =  1  101  =  101
5  0  102  =  5  16  =  1  5  16  =  102  =  1  102  =  102
5  0  103  =  5  17  =  1  5  17  =  103  =  1  103  =  103
5  0  104  =  5  18  =  1  5  18  =  104  =  1  104  =  104
5  0  105  =  5  19  =  1  5  19  =  105  =  1  105  =  105
5  0  106  =  5  20  =  1  5  20  =  106  =  1  106  =  106
5  0  107  =  5  21  =  1  5  21  =  107  =  1  107  =  107
5  0  108  =  5  22  =  1  5  22  =  108  =  1  108  =  108
5  0  109  =  6  1  =  1  6  1  =  109  =  1  109  =  109
5  0  110  =  6  2  =  1  6  2  =  110  =  1  110  =  110
5  0  111  =  6  3  =  1  6  3  =  111  =  1  111  =  111
5  0  112  =  6  4  =  1  6  4  =  112  =  1  112  =  112
5  0  113  =  6  5  =  1  6  5  =  113  =  1  113  =  113
5  0  114  =  6  6  =  1  6  6  =  114  =  1  114  =  114
5  0  115  =  6  7  =  1  6  7  =  115  =  1  115  =  115
5  0  116  =  6  8  =  1  6  8  =  116  =  1  116  =  116
5  0  117  =  6  9  =  1  6  9  =  117  =  1  117  =  117
5  0  118  =  6  10  =  1  6  10  =  118  =  1  118  =  118
5  0  119  =  6  11  =  1  6  11  =  119  =  1  119  =  119
5  0  120  =  6  12  =  1  6  12  =  120  =  1  120  =  120
5  0  121  =  6  13  =  1  6  13  =  121  =  1  121  =  121
5  0  122  =  6  14  =  1  6  14  =  122  =  1  122  =  122
5  0  123  =  6  15  =  1  6  15  =  123  =  1  123  =  123
5  0  124  =  6  16  =  1  6  16  =  124  =  1  124  =  124
5  0  125  =  6  17  =  1  6  17  =  125  =  1  125  =  125
5  0  126  =  6  18  =  1  6  18  =  126  =  1  126  =  126
5  0  127  =  6  19  =  1  6  19  =  127  =  1  127  =  127
5  0  128  =  6  20  =  1  6  20  =  128  =  1  128  =  128
5  0  129  =  7  1  =  2  1  1  =  1  =  2  1  =  1
5  0  130  =  7  2  =  2  1  2  =  2  =  2  2  =  2
5  0  131  =  7  3  =  2  1  3  =  3  =  2  3  =  3
5  0  132  =  7  4  =  2  1  4  =  4  =  2  4  =  4
5  0  133  =  7  5  =  2  1  5  =  5  =  2  5  =  5
5  0  134  =  7  6  =  2  1  6  =  6  =  2  6  =  6
5  0  135  =  7  7  =  2  1  7  =  7  =  2  7  =  7
5  0  136  =  7  8  =  2  1  8  =  8  =  2  8  =  8
5  0  137  =  7  9  =  2  1  9  =  9  =  2  9  =  9
5  0  138  =  7  10  =  2  1  10  =  10  =  2  10  =  10
5  0  139  =  7  11  =  2  1  11  =  11  =  2  11  =  11
5  0  140  =  7  12  =  2  1  12  =  12  =  2  12  =  12
5  0  141  =  7  13  =  2  1  13  =  13  =  2  13  =  13
5  0  142  =  7  14  =  2  1  14  =  14  =  2  14  =  14
5  0  143  =  7  15  =  2  1  15  =  15  =  2  15  =  15
5  0  144  =  7  16  =  2  1  16  =  16  =  2  16  =  16
5  0  145  =  7  17  =  2  1  17  =  17  =  2  17  =  17
5  0  146  =  7  18  =  2  1  18  =  18  =  2  18  =  18
5  0  147  =  7  19  =  2  1  19  =  19  =  2  19  =  19
5  0  148  =  7  20  =  2  1  20  =  20  =  2  20  =  20
5  0  149  =  8  1  =  2  2  1  =  21  =  2  21  =  21
5  0  150  =  8  2  =  2  2  2  =  22  =  2  22  =  22
5  0  151  =  8  3  =  2  2  3  =  23  =  2  23  =  23
5  0  152  =  8  4  =  2  2  4  =  24  =  2  24  =  24
5  0  153  =  8  5  =  2  2  5  =  25  =  2  25  =  25
5  0  154  =  8  6  =  2  2  6  =  26  =  2  26  =  26
5  0  155  =  8  7  =  2  2  7  =  27  =  2  27  =  27
5  0  156  =  8  8  =  2  2  8  =  28  =  2  28  =  28
5  0  157  =  8  9  =  2  2  9  =  29  =  2  29  =  29
5  0  158  =  8  10  =  2  2  10  =  30  =  2  30  =  30
5  0  159  =  8  11  =  2  2  11  =  31  =  2  31  =  31
5  0  160  =  8  12  =  2  2  12  =  32  =  2  32  =  32
5  0  161  =  8  13  =  2  2  13  =  33  =  2  33  =  33
5  0  162  =  8  14  =  2  2  14  =  34  =  2  34  =  34
5  0  163  =  8  15  =  2  2  15  =  35  =  2  35  =  35
5  0  164  =  8  16  =  2  2  16  =  36  =  2  36  =  36
5  0  165  =  8  17  =  2  2  17  =  37  =  2  37  =  37
5  0  166  =  8  18  =  2  2  18  =  38  =  2  38  =  38
5  0  167  =  8  19  =  2  2  19  =  39  =  2  39  =  39
5  0  168  =  8  20  =  2  2  20  =  40  =  2  40  =  40
5  0  169  =  8  21  =  2  2  21  =  41  =  2  41  =  41
5  0  170  =  8  22  =  2  2  22  =  42  =  2  42  =  42
5  0  171  =  9  1  =  2  3  1  =  43  =  2  43  =  43
5  0  172  =  9  2  =  2  3  2  =  44  =  2  44  =  44
5  0  173  =  9  3  =  2  3  3  =  45  =  2  45  =  45
5  0  174  =  9  4  =  2  3  4  =  46  =  2  46  =  46
5  0  175  =  9  5  =  2  3  5  =  47  =  2  47  =  47
5  0  176  =  9  6  =  2  3  6  =  48  =  2  48  =  48
5  0  177  =  9  7  =  2  3  7  =  49  =  2  49  =  49
5  0  178  =  9  8  =  2  3  8  =  50  =  2  50  =  50
5  0  179  =  9  9  =  2  3  9  =  51  =  2  51  =  51
5  0  180  =  9  10  =  2  3  10  =  52  =  2  52  =  52
5  0  181  =  9  11  =  2  3  11  =  53  =  2  53  =  53
5  0  182  =  9  12  =  2  3  12  =  54  =  2  54  =  54
5  0  183  =  9  13  =  2  3  13  =  55  =  2  55  =  55
5  0  184  =  9  14  =  2  3  14  =  56  =  2  56  =  56
5  0  185  =  9  15  =  2  3  15  =  57  =  2  57  =  57
5  0  186  =  9  16  =  2  3  16  =  58  =  2  58  =  58
5  0  187  =  9  17  =  2  3  17  =  59  =  2  59  =  59
5  0  188  =  9  18  =  2  3  18  =  60  =  2  60  =  60
5  0  189  =  9  19  =  2  3  19  =  61  =  2  61  =  61
5  0  190  =  9  20  =  2  3  20  =  62  =  2  62  =  62
5  0  191  =  9  21  =  2  3  21  =  63  =  2  63  =  63
5  0  192  =  9  22  =  2  3  22  =  64  =  2  64  =  64
5  0  193  =  10  1  =  2  4  1  =  65  =  2  65  =  65
5  0  194  =  10  2  =  2  4  2  =  66  =  2  66  =  66
5  0  195  =  10  3  =  2  4  3  =  67  =  2  67  =  67
5  0  196  =  10  4  =  2  4  4  =  68  =  2  68  =  68
5  0  197  =  10  5  =  2  4  5  =  69  =  2  69  =  69
5  0  198  =  10  6  =  2  4  6  =  70  =  2  70  =  70
5  0  199  =  10  7  =  2  4  7  =  71  =  2  71  =  71
5  0  200  =  10  8  =  2  4  8  =  72  =  2  72  =  72
5  0  201  =  10  9  =  2  4  9  =  73  =  2  73  =  73
5  0  202  =  10  10  =  2  4  10  =  74  =  2  74  =  74
5  0  203  =  10  11  =  2  4  11  =  75  =  2  75  =  75
5  0  204  =  10  12  =  2  4  12  =  76  =  2  76  =  76
5  0  205  =  10  13  =  2  4  13  =  77  =  2  77  =  77
5  0  206  =  10  14  =  2  4  14  =  78  =  2  78  =  78
5  0  207  =  10  15  =  2  4  15  =  79  =  2  79  =  79
5  0  208  =  10  16  =  2  4  16  =  80  =  2  80  =  80
5  0  209  =  10  17  =  2  4  17  =  81  =  2  81  =  81
5  0  210  =  10  18  =  2  4  18  =  82  =  2  82  =  82
5  0  211  =  10  19  =  2  4  19  =  83  =  2  83  =  83
5  0  212  =  10  20  =  2  4  20  =  84  =  2  84  =  84
5  0  213  =  10  21  =  2  4  21  =  85  =  2  85  =  85
5  0  214  =  10  22  =  2  4  22  =  86  =  2  86  =  86
# station 5, view X
5  1  1  =  11  1  =  2  5  1  =  87  =  2  87  =  87
5  1  2  =  11  2  =  2  5  2  =  88  =  2  88  =  88
5  1  3  =  11  3  =  2  5  3  =  89  =  2  89  =  89
5  1  4  =  11  4  =  2  5  4  =  90  =  2  90  =  90
5  1  5  =  11  5  =  2  5  5  =  91  =  2  91  =  91
5  1  6  =  11  6  =  2  5  6  =  92  =  2  92  =  92
5  1  7  =  11  7  =  2  5  7  =  93  =  2  93  =  93
5  1  8  =  11  8  =  2  5  8  =  94  =  2  94  =  94
5  1  9  =  11  9  =  2  5  9  =  95  =  2  95  =  95
5  1  10  =  11  10  =  2  5  10  =  96  =  2  96  =  96
5  1  11  =  11  11  =  2  5  11  =  97  =  2  97  =  97
5  1  12  =  11  12  =  2  5  12  =  98  =  2  98  =  98
5  1  13  =  11  13  =  2  5  13  =  99  =  2  99  =  99
5  1  14  =  11  14  =  2  5  14  =  100  =  2  100  =  100
5  1  15  =  11  15  =  2  5  15  =  101  =  2  101  =  101
5  1  16  =  11  16  =  2  5  16  =  102  =  2  102  =  102
5  1  17  =  11  17  =  2  5  17  =  103  =  2  103  =  103
5  1  18  =  11  18  =  2  5  18  =  104  =  2  104  =  104
5  1  19  =  11  19  =  2  5  19  =  105  =  2  105  =  105
5  1  20  =  11  20  =  2  5  20  =  106  =  2  106  =  106
5  1  21  =  11  21  =  2  5  21  =  107  =  2  107  =  107
5  1  22  =  11  22  =  2  5  22  =  108  =  2  108  =  108
5  1  23  =  12  1  =  2  6  1  =  109  =  2  109  =  109
5  1  24  =  12  2  =  2  6  2  =  110  =  2  110  =  110
5  1  25  =  12  3  =  2  6  3  =  111  =  2  111  =  111
5  1  26  =  12  4  =  2  6  4  =  112  =  2  112  =  112
5  1  27  =  12  5  =  2  6  5  =  113  =  2  113  =  113
5  1  28  =  12  6  =  2  6  6  =  114  =  2  114  =  114
5  1  29  =  12  7  =  2  6  7  =  115  =  2  115  =  115
5  1  30  =  12  8  =  2  6  8  =  116  =  2  116  =  116
5  1  31  =  12  9  =  2  6  9  =  117  =  2  117  =  117
5  1  32  =  12  10  =  2  6  10  =  118  =  2  118  =  118
5  1  33  =  12  11  =  2  6  11  =  119  =  2  119  =  119
5  1  34  =  12  12  =  2  6  12  =  120  =  2  120  =  120
5  1  35  =  12  13  =  2  6  13  =  121  =  2  121  =  121
5  1  36  =  12  14  =  2  6  14  =  122  =  2  122  =  122
5  1  37  =  12  15  =  2  6  15  =  123  =  2  123  =  123
5  1  38  =  12  16  =  2  6  16  =  124  =  2  124  =  124
5  1  39  =  12  17  =  2  6  17  =  125  =  2  125  =  125
5  1  40  =  12  18  =  2  6  18  =  126  =  2  126  =  126
5  1  41  =  12  19  =  2  6  19  =  127  =  2  127  =  127
5  1  42  =  12  20  =  2  6  20  =  128  =  2  128  =  128
5  1  43  =  13  1  =  3  1  1  =  1  =  3  1  =  1
5  1  44  =  13  2  =  3  1  2  =  2  =  3  2  =  2
5  1  45  =  13  3  =  3  1  3  =  3  =  3  3  =  3
5  1  46  =  13  4  =  3  1  4  =  4  =  3  4  =  4
5  1  47  =  13  5  =  3  1  5  =  5  =  3  5  =  5
5  1  48  =  13  6  =  3  1  6  =  6  =  3  6  =  6
5  1  49  =  13  7  =  3  1  7  =  7  =  3  7  =  7
5  1  50  =  13  8  =  3  1  8  =  8  =  3  8  =  8
5  1  51  =  13  9  =  3  1  9  =  9  =  3  9  =  9
5  1  52  =  13  10  =  3  1  10  =  10  =  3  10  =  10
5  1  53  =  13  11  =  3  1  11  =  11  =  3  11  =  11
5  1  54  =  13  12  =  3  1  12  =  12  =  3  12  =  12
5  1  55  =  13  13  =  3  1  13  =  13  =  3  13  =  13
5  1  56  =  13  14  =  3  1  14  =  14  =  3  14  =  14
5  1  57  =  13  15  =  3  1  15  =  15  =  3  15  =  15
5  1  58  =  13  16  =  3  1  16  =  16  =  3  16  =  16
5  1  59  =  13  17  =  3  1  17  =  17  =  3  17  =  17
5  1  60  =  13  18  =  3  1  18  =  18  =  3  18  =  18
5  1  61  =  13  19  =  3  1  19  =  19  =  3  19  =  19
5  1  62  =  13  20  =  3  1  20  =  20  =  3  20  =  20
5  1  63  =  14  1  =  3  2  1  =  21  =  3  21  =  21
5  1  64  =  14  2  =  3  2  2  =  22  =  3  22  =  22
5  1  65  =  14  3  =  3  2  3  =  23  =  3  23  =  23
5  1  66  =  14  4  =  3  2  4  =  24  =  3  24  =  24
5  1  67  =  14  5  =  3  2  5  =  25  =  3  25  =  25
5  1  68  =  14  6  =  3  2  6  =  26  =  3  26  =  26
5  1  69  =  14  7  =  3  2  7  =  27  =  3  27  =  27
5  1  70  =  14  8  =  3  2  8  =  28  =  3  28  =  28
5  1  71  =  14  9  =  3  2  9  =  29  =  3  29  =  29
5  1  72  =  14  10  =  3  2  10  =  30  =  3  30  =  30
5  1  73  =  14  11  =  3  2  11  =  31  =  3  31  =  31
5  1  74  =  14  12  =  3  2  12  =  32  =  3  32  =  32
5  1  75  =  14  13  =  3  2  13  =  33  =  3  33  =  33
5  1  76  =  14  14  =  3  2  14  =  34  =  3  34  =  34
5  1  77  =  14  15  =  3  2  15  =  35  =  3  35  =  35
5  1  78  =  14  16  =  3  2  16  =  36  =  3  36  =  36
5  1  79  =  14  17  =  3  2  17  =  37  =  3  37  =  37
5  1  80  =  14  18  =  3  2  18  =  38  =  3  38  =  38
5  1  81  =  14  19  =  3  2  19  =  39  =  3  39  =  39
5  1  82  =  14  20  =  3  2  20  =  40  =  3  40  =  40
5  1  83  =  14  21  =  3  2  21  =  41  =  3  41  =  41
5  1  84  =  14  22  =  3  2  22  =  42  =  3  42  =  42
5  1  85  =  15  1  =  3  3  1  =  43  =  3  43  =  43
5  1  86  =  15  2  =  3  3  2  =  44  =  3  44  =  44
5  1  87  =  15  3  =  3  3  3  =  45  =  3  45  =  45
5  1  88  =  15  4  =  3  3  4  =  46  =  3  46  =  46
5  1  89  =  15  5  =  3  3  5  =  47  =  3  47  =  47
5  1  90  =  15  6  =  3  3  6  =  48  =  3  48  =  48
5  1  91  =  15  7  =  3  3  7  =  49  =  3  49  =  49
5  1  92  =  15  8  =  3  3  8  =  50  =  3  50  =  50
5  1  93  =  15  9  =  3  3  9  =  51  =  3  51  =  51
5  1  94  =  15  10  =  3  3  10  =  52  =  3  52  =  52
5  1  95  =  15  11  =  3  3  11  =  53  =  3  53  =  53
5  1  96  =  15  12  =  3  3  12  =  54  =  3  54  =  54
5  1  97  =  15  13  =  3  3  13  =  55  =  3  55  =  55
5  1  98  =  15  14  =  3  3  14  =  56  =  3  56  =  56
5  1  99  =  15  15  =  3  3  15  =  57  =  3  57  =  57
5  1  100  =  15  16  =  3  3  16  =  58  =  3  58  =  58
5  1  101  =  15  17  =  3  3  17  =  59  =  3  59  =  59
5  1  102  =  15  18  =  3  3  18  =  60  =  3  60  =  60
5  1  103  =  15  19  =  3  3  19  =  61  =  3  61  =  61
5  1  104  =  15  20  =  3  3  20  =  62  =  3  62  =  62
5  1  105  =  15  21  =  3  3  21  =  63  =  3  63  =  63
5  1  106  =  15  22  =  3  3  22  =  64  =  3  64  =  64
5  1  107  =  16  1  =  3  4  1  =  65  =  3  65  =  65
5  1  108  =  16  2  =  3  4  2  =  66  =  3  66  =  66
5  1  109  =  16  3  =  3  4  3  =  67  =  3  67  =  67
5  1  110  =  16  4  =  3  4  4  =  68  =  3  68  =  68
5  1  111  =  16  5  =  3  4  5  =  69  =  3  69  =  69
5  1  112  =  16  6  =  3  4  6  =  70  =  3  70  =  70
5  1  113  =  16  7  =  3  4  7  =  71  =  3  71  =  71
5  1  114  =  16  8  =  3  4  8  =  72  =  3  72  =  72
5  1  115  =  16  9  =  3  4  9  =  73  =  3  73  =  73
5  1  116  =  16  10  =  3  4  10  =  74  =  3  74  =  74
5  1  117  =  16  11  =  3  4  11  =  75  =  3  75  =  75
5  1  118  =  16  12  =  3  4  12  =  76  =  3  76  =  76
5  1  119  =  16  13  =  3  4  13  =  77  =  3  77  =  77
5  1  120  =  16  14  =  3  4  14  =  78  =  3  78  =  78
5  1  121  =  16  15  =  3  4  15  =  79  =  3  79  =  79
5  1  122  =  16  16  =  3  4  16  =  80  =  3  80  =  80
5  1  123  =  16  17  =  3  4  17  =  81  =  3  81  =  81
5  1  124  =  16  18  =  3  4  18  =  82  =  3  82  =  82
5  1  125  =  16  19  =  3  4  19  =  83  =  3  83  =  83
5  1  126  =  16  20  =  3  4  20  =  84  =  3  84  =  84
5  1  127  =  16  21  =  3  4  21  =  85  =  3  85  =  85
5  1  128  =  16  22  =  3  4  22  =  86  =  3  86  =  86
5  1  129  =  17  1   =  3  5  1  =  87  =  3  87  =  87
5  1  130  =  17  2  =  3  5  2  =  88  =  3  88  =  88
5  1  131  =  17  3  =  3  5  3  =  89  =  3  89  =  89
5  1  132  =  17  4  =  3  5  4  =  90  =  3  90  =  90
5  1  133  =  17  5  =  3  5  5  =  91  =  3  91  =  91
5  1  134  =  17  6  =  3  5  6  =  92  =  3  92  =  92
5  1  135  =  17  7  =  3  5  7  =  93  =  3  93  =  93
5  1  136  =  17  8  =  3  5  8  =  94  =  3  94  =  94
5  1  137  =  17  9  =  3  5  9  =  95  =  3  95  =  95
5  1  138  =  17  10  =  3  5  10  =  96  =  3  96  =  96
5  1  139  =  17  11  =  3  5  11  =  97  =  3  97  =  97
5  1  140  =  17  12  =  3  5  12  =  98  =  3  98  =  98
5  1  141  =  17  13  =  3  5  13  =  99  =  3  99  =  99
5  1  142  =  17  14  =  3  5  14  =  100  =  3  100  =  100
5  1  143  =  17  15  =  3  5  15  =  101  =  3  101  =  101
5  1  144  =  17  16  =  3  5  16  =  102  =  3  102  =  102
5  1  145  =  17  17  =  3  5  17  =  103  =  3  103  =  103
5  1  146  =  17  18  =  3  5  18  =  104  =  3  104  =  104
5  1  147  =  17  19  =  3  5  19  =  105  =  3  105  =  105
5  1  148  =  17  20  =  3  5  20  =  106  =  3  106  =  106
5  1  149  =  17  21  =  3  5  21  =  107  =  3  107  =  107
5  1  150  =  17  22  =  3  5  22  =  108  =  3  108  =  108
5  1  151  =  18  1  =  3  6  1  =  109  =  3  109  =  109
5  1  152  =  18  2  =  3  6  2  =  110  =  3  110  =  110
5  1  153  =  18  3  =  3  6  3  =  111  =  3  111  =  111
5  1  154  =  18  4  =  3  6  4  =  112  =  3  112  =  112
5  1  155  =  18  5  =  3  6  5  =  113  =  3  113  =  113
5  1  156  =  18  6  =  3  6  6  =  114  =  3  114  =  114
5  1  157  =  18  7  =  3  6  7  =  115  =  3  115  =  115
5  1  158  =  18  8  =  3  6  8  =  116  =  3  116  =  116
5  1  159  =  18  9  =  3  6  9  =  117  =  3  117  =  117
5  1  160  =  18  10  =  3  6  10  =  118  =  3  118  =  118
5  1  161  =  18  11  =  3  6  11  =  119  =  3  119  =  119
5  1  162  =  18  12  =  3  6  12  =  120  =  3  120  =  120
5  1  163  =  18  13  =  3  6  13  =  121  =  3  121  =  121
5  1  164  =  18  14  =  3  6  14  =  122  =  3  122  =  122
5  1  165  =  18  15  =  3  6  15  =  123  =  3  123  =  123
5  1  166  =  18  16  =  3  6  16  =  124  =  3  124  =  124
5  1  167  =  18  17  =  3  6  17  =  125  =  3  125  =  125
5  1  168  =  18  18  =  3  6  18  =  126  =  3  126  =  126
5  1  169  =  18  19  =  3  6  19  =  127  =  3  127  =  127
5  1  170  =  18  20  =  3  6  20  =  128  =  3  128  =  128
5  1  171  =  19  1  =  4  1  1  =  1  =  4  1  =  1
5  1  172  =  19  2  =  4  1  2  =  2  =  4  2  =  2
5  1  173  =  19  3  =  4  1  3  =  3  =  4  3  =  3
5  1  174  =  19  4  =  4  1  4  =  4  =  4  4  =  4
5  1  175  =  19  5  =  4  1  5  =  5  =  4  5  =  5
5  1  176  =  19  6  =  4  1  6  =  6  =  4  6  =  6
5  1  177  =  19  7  =  4  1  7  =  7  =  4  7  =  7
5  1  178  =  19  8  =  4  1  8  =  8  =  4  8  =  8
5  1  179  =  19  9  =  4  1  9  =  9  =  4  9  =  9
5  1  180  =  19  10  =  4  1  10  =  10  =  4  10  =  10
5  1  181  =  19  11  =  4  1  11  =  11  =  4  11  =  11
5  1  182  =  19  12  =  4  1  12  =  12  =  4  12  =  12
5  1  183  =  19  13  =  4  1  13  =  13  =  4  13  =  13
5  1  184  =  19  14  =  4  1  14  =  14  =  4  14  =  14
