10 banks
0	114	23.9716	1.36968	
0	115	20.3475	1.50266	
0	116	22.695	1.13032	
0	117	21.1631	1.34309	
0	118	22.5	1.25	
0	119	22.0567	1.63564	
0	120	20.2057	1.47606	
0	121	22.7801	1.39628	
0	122	22.1631	1.34309	
0	123	22.5887	1.42287	
0	124	22.9716	1.36968	
0	125	21.773	1.58245	
0	126	23.6738	1.68883	
0	127	22.1631	1.34309	
1	0	20.5035	1.15691	
1	1	19.3475	1.50266	
1	2	18.5426	1.38298	
1	3	17.3582	1.2234	
1	4	21.3546	1.31649	
1	5	20.7376	1.2633	
1	6	20.7801	1.39628	
1	7	18.7766	1.48936	
1	8	21.0745	1.17021	
1	9	20.461	1.02394	
1	10	21.2518	1.51596	
1	11	21.5496	1.19681	
1	12	20.3475	1.50266	
1	13	21.0142	1.50266	
1	14	21.7801	1.39628	
1	15	18.7801	1.39628	
1	16	21.9716	1.36968	
1	17	19.5887	1.42287	
1	18	21.7376	1.2633	
1	19	18.734	1.35638	
1	20	20.922	1.42287	
1	21	19.5816	1.60904	
1	22	21.3972	1.44947	
1	23	20.8262	1.43617	
1	24	19.773	1.58245	
1	25	18.7376	1.2633	
1	26	20.5922	1.32979	
1	27	20.9716	1.36968	
1	28	19.9645	1.55585	
1	29	24.1986	1.66223	
1	30	21.8404	1.06383	
1	31	20.2482	1.60904	
1	32	21.117	1.30319	
1	33	21.4007	1.35638	
1	34	22.3085	1.2766	
1	35	20.1667	1.25	
1	36	22.7766	1.48936	
1	37	21.7376	1.2633	
1	38	22.5	1.25	
1	39	20.1206	1.21011	
1	40	20.5461	1.28989	
1	41	23.3404	1.68883	
1	42	22.1631	1.34309	
1	43	21.6277	1.64894	
1	44	22.3085	1.2766	
1	45	22.9681	1.46277	
1	46	24.3156	1.09043	
1	47	22.1631	1.34309	
1	48	22.3511	1.40957	
1	49	22.5	1.25	
1	50	25.1631	1.34309	
1	51	22.9291	1.2367	
1	52	21.0532	1.72872	
1	53	23.117	1.30319	
1	54	23.9716	1.36968	
1	55	21.5461	1.28989	
1	56	22.5887	1.42287	
1	57	24.3936	1.54255	
1	58	23.5426	1.38298	
1	59	24.9043	1.8883	
1	60	23.6454	1.18351	
1	61	24.3936	1.54255	
1	62	23.7376	1.2633	
1	63	24.734	1.35638	
1	64	22.734	1.35638	
1	65	23.539	1.47606	
1	66	24.8227	1.52926	
1	67	23.7128	1.91489	
1	68	22.8191	1.62234	
1	69	24.6915	1.2234	
1	70	24.3085	1.2766	
1	71	22.5851	1.51596	
1	72	23.2057	1.47606	
1	73	24.2482	1.60904	
1	74	24.3972	1.44947	
1	75	23.5	1.25	
1	76	23.6028	1.05053	
1	77	24.9291	1.2367	
1	78	25.8262	1.43617	
1	79	22.695	1.13032	
1	80	22.9716	1.36968	
1	81	23.8617	1.75532	
1	82	25.9752	1.2766	
1	83	24.117	1.30319	
1	84	24.961	1.64894	
1	85	25.539	1.47606	
1	86	22.7837	1.30319	
1	87	24.0177	1.40957	
1	88	24.5461	1.28989	
1	89	22.5851	1.51596	
1	90	25.0177	1.40957	
1	91	25.5461	1.28989	
1	92	26.3936	1.54255	
1	93	24.7766	1.48936	
1	94	27.1631	1.34309	
1	95	24.0177	1.40957	
1	96	22.3121	1.18351	
1	97	21.2234	1.01064	
1	98	22.2695	1.05053	
1	99	21.9681	1.46277	
1	100	21.3972	1.44947	
1	101	20.922	1.42287	
1	102	21.0177	1.40957	
1	103	22.7305	1.44947	
1	104	20.695	1.13032	
1	105	23.1206	1.21011	
1	106	20.734	1.35638	
1	107	22.2092	1.38298	
1	108	20.7411	1.17021	
1	109	20.695	1.13032	
1	110	22.695	1.13032	
1	111	20.1206	1.21011	
1	112	20.461	1.02394	
1	113	22.3936	1.54255	
1	114	22.3582	1.2234	
1	115	21.4007	1.35638	
1	116	21.117	1.30319	
1	117	22.5461	1.28989	
1	118	22.7411	1.17021	
1	119	22.3972	1.44947	
1	120	20.5461	1.28989	
1	121	22.9291	1.2367	
1	122	23.2695	1.05053	
1	123	21.0106	1.59574	
1	124	23.8191	1.62234	
1	125	24.1631	1.34309	
1	126	22.6915	1.2234	
1	127	22.3546	1.31649	
2	0	18.1525	1.62234	
2	1	16.8227	1.52926	
2	2	19.5816	1.60904	
2	3	17.0106	1.59574	
2	4	19.5426	1.38298	
2	5	20.5	1.25	
2	6	17.8191	1.62234	
2	7	18.5887	1.42287	
2	8	19.8865	1.10372	
2	9	19.5922	1.32979	
2	10	19.539	1.47606	
2	11	19.1206	1.21011	
2	12	19.7376	1.2633	
2	13	18.7766	1.48936	
2	14	19.4326	1.76862	
2	15	19.4007	1.35638	
2	16	20.8901	1.01064	
2	17	19.3511	1.40957	
2	18	18.2021	1.56915	
2	19	17.3511	1.40957	
2	20	19.1631	1.34309	
2	21	19.117	1.30319	
2	22	21.3156	1.09043	
2	23	18.7837	1.30319	
2	24	19.7376	1.2633	
2	25	24.1879	1.94149	
2	26	19.3901	1.63564	
2	27	18.4007	1.35638	
2	28	22.0319	1.03723	
2	29	19.9645	1.55585	
2	30	20.9645	1.55585	
2	31	20.5461	1.28989	
2	32	26.6879	1.31649	
2	33	27.461	1.02394	
2	34	24.3972	1.44947	
2	35	24.9291	1.2367	
2	36	24.1596	1.43617	
2	37	26.5	1.25	
2	38	26.9681	1.46277	
2	39	26.5461	1.28989	
2	40	24.3901	1.63564	
2	41	24.922	1.42287	
2	42	26.9326	1.14362	
2	43	26.5426	1.38298	
2	44	26.266	1.14362	
2	45	24.883	1.19681	
2	46	27.4149	0.984043	
2	47	25.9291	1.2367	
2	48	25.9291	1.2367	
2	49	27.7305	1.44947	
2	50	25.6312	1.55585	
2	51	23.3333	1.875	
2	52	26.5035	1.15691	
2	53	24.2057	1.47606	
2	54	25.7766	1.48936	
2	55	24.4397	1.58245	
2	56	27.4574	1.11702	
2	57	25.9681	1.46277	
2	58	26.0106	1.59574	
2	59	25.7163	1.82181	
2	60	25.6206	1.83511	
2	61	26.9645	1.55585	
2	62	27.6915	1.2234	
2	63	28.117	1.30319	
2	64	20.1631	1.34309	
2	65	18.695	1.13032	
2	66	19.8156	1.71543	
2	67	19.3085	1.2766	
2	68	18.9291	1.2367	
2	69	20.5461	1.28989	
2	70	19.9326	1.14362	
2	71	18.9716	1.36968	
2	72	18.9291	1.2367	
2	73	19.9291	1.2367	
2	74	17.6702	1.78191	
2	75	19.4007	1.35638	
2	76	20.7376	1.2633	
2	77	19.5461	1.28989	
2	78	19.3582	1.2234	
2	79	19.4043	1.2633	
2	80	18.2057	1.47606	
2	81	20.1631	1.34309	
2	82	21.3546	1.31649	
2	83	19.5426	1.38298	
2	84	22.4574	1.11702	
2	85	20.3582	1.2234	
2	86	21.5	1.25	
2	87	18.0177	1.40957	
2	88	19.5461	1.28989	
2	89	21.4965	1.34309	
2	90	21.5496	1.19681	
2	91	20.5922	1.32979	
2	92	20.5851	1.51596	
2	93	20.1206	1.21011	
2	94	20.2057	1.47606	
2	95	21.1631	1.34309	
2	96	20.539	1.47606	
2	97	22.3121	1.18351	
2	98	21.6454	1.18351	
2	99	21.1667	1.25	
2	100	20.1631	1.34309	
2	101	20.5426	1.38298	
2	102	22.0142	1.50266	
2	103	20.156	1.52926	
2	104	21.4858	1.62234	
2	105	19.7766	1.48936	
2	106	20.5887	1.42287	
2	107	21.7801	1.39628	
2	108	23.5496	1.19681	
2	109	20.0177	1.40957	
2	110	21.7837	1.30319	
2	111	20.9291	1.2367	
2	112	22.734	1.35638	
2	113	22.078	1.07713	
2	114	23.8262	1.43617	
2	115	19.8227	1.52926	
2	116	21.5851	1.51596	
2	117	21.7801	1.39628	
2	118	22.9255	1.32979	
2	119	19.6348	1.46277	
2	120	21.5035	1.15691	
2	121	23.2057	1.47606	
2	122	20.9681	1.46277	
2	123	21.8227	1.52926	
2	124	22.5887	1.42287	
2	125	22.6489	1.09043	
2	126	22.0106	1.59574	
2	127	21.2057	1.47606	
3	0	15.3511	1.40957	
3	1	16.5426	1.38298	
3	2	17.5851	1.51596	
3	3	16.883	1.19681	
3	4	17.4362	1.67553	
3	5	18.156	1.52926	
3	6	17.2057	1.47606	
3	7	16.3511	1.40957	
3	8	17.4326	1.76862	
3	9	16.5851	1.51596	
3	10	21.3972	1.44947	
3	11	17.3546	1.31649	
3	12	18.2482	1.60904	
3	13	17.9291	1.2367	
3	14	18.7837	1.30319	
3	15	18.2021	1.56915	
3	16	17.7376	1.2633	
3	17	18.117	1.30319	
3	18	18.5461	1.28989	
3	19	19.9716	1.36968	
3	20	16.9645	1.55585	
3	21	18.1596	1.43617	
3	22	17.6667	1.875	
3	23	16.5426	1.38298	
3	24	18.7376	1.2633	
3	25	18.6489	1.09043	
3	26	20.3972	1.44947	
3	27	18.156	1.52926	
3	28	18.9681	1.46277	
3	29	19.3511	1.40957	
3	30	19.5426	1.38298	
3	31	19.5851	1.51596	
3	32	19.5851	1.51596	
3	33	20.5461	1.28989	
3	34	21.5887	1.42287	
3	35	19.0142	1.50266	
3	36	18.9716	1.36968	
3	37	20.3972	1.44947	
3	38	21.3511	1.40957	
3	39	17.6277	1.64894	
3	40	20.734	1.35638	
3	41	20.4007	1.35638	
3	42	21.3582	1.2234	
3	43	20.3085	1.2766	
3	44	20.3972	1.44947	
3	45	22.9645	1.55585	
3	46	19.5922	1.32979	
3	47	20.3511	1.40957	
3	48	21.4362	1.67553	
3	49	19.9291	1.2367	
3	50	20.5887	1.42287	
3	51	20.9716	1.36968	
3	52	21.5461	1.28989	
3	53	22.5887	1.42287	
3	54	20.5461	1.28989	
3	55	21.2837	1.92819	
3	56	20.5461	1.28989	
3	57	20.695	1.13032	
3	58	20.8191	1.62234	
3	59	20.9681	1.46277	
3	60	23.156	1.52926	
3	61	22.883	1.19681	
3	62	23.7411	1.17021	
3	63	21.3511	1.40957	
3	64	20.9681	1.46277	
3	65	19.5816	1.60904	
3	66	20.2482	1.60904	
3	67	19.2057	1.47606	
3	68	19.9681	1.46277	
3	69	22.117	1.30319	
3	70	22.1206	1.21011	
3	71	21.734	1.35638	
3	72	19.5851	1.51596	
3	73	22.734	1.35638	
3	74	20.5426	1.38298	
3	75	20.734	1.35638	
3	76	19.117	1.30319	
3	77	20.8794	1.28989	
3	78	20.5887	1.42287	
3	79	20.5851	1.51596	
3	80	22.0142	1.50266	
3	81	20.5	1.25	
3	82	22.3582	1.2234	
3	83	20.305	1.36968	
3	84	22.5887	1.42287	
3	85	20.7766	1.48936	
3	86	22.117	1.30319	
3	87	20.7766	1.48936	
3	88	22.0071	1.68883	
3	89	21.3475	1.50266	
3	90	21.7766	1.48936	
3	91	21.266	1.14362	
3	92	24.6277	1.64894	
3	93	19.7766	1.48936	
3	94	21.734	1.35638	
3	95	23.695	1.13032	
3	96	19.9291	1.2367	
3	97	20.5426	1.38298	
3	98	19.5461	1.28989	
3	99	18.2057	1.47606	
3	100	21.4965	1.34309	
3	101	20.734	1.35638	
3	102	19.9291	1.2367	
3	103	21.4539	1.21011	
3	104	18.8191	1.62234	
3	105	21.5851	1.51596	
3	106	19.7766	1.48936	
3	107	21.734	1.35638	
3	108	21.8582	1.8484	
3	109	20.1596	1.43617	
3	110	21.1631	1.34309	
3	111	19.5887	1.42287	
3	112	21.5851	1.51596	
3	113	23.266	1.14362	
3	114	21.2092	1.38298	
3	115	19.8617	1.75532	
3	116	20.8865	1.10372	
3	117	21.3511	1.40957	
3	118	22.8227	1.52926	
3	119	19.3511	1.40957	
3	120	23.0142	1.50266	
3	121	22.4149	0.984043	
3	122	22.1667	1.25	
3	123	20.5	1.25	
3	124	21.1986	1.66223	
3	125	21.8759	1.38298	
3	126	22.0071	1.68883	
3	127	20.2057	1.47606	
4	0	130.5	-8.22992e-17	
4	1	131.929	-0.0132979	
4	2	132.929	-0.0132979	
4	3	130.738	0.0132979	
4	4	133.262	-0.0132979	
4	5	132.167	5.72325e-16	
4	6	132.5	-3.9579e-17	
4	7	132.5	-3.9579e-17	
4	8	132.5	-3.9579e-17	
4	9	132.167	5.72325e-16	
4	10	133.929	-0.0132979	
4	11	131.738	0.0132979	
4	12	132.5	-3.9579e-17	
4	13	132.5	-3.9579e-17	
4	14	133.167	1.31051e-15	
4	15	131.738	0.0132979	
4	16	132.5	-3.9579e-17	
4	17	133.929	-0.0132979	
4	18	133.167	1.31051e-15	
4	19	131.738	0.0132979	
4	20	134.262	-0.0132979	
4	21	133.929	-0.0132979	
4	22	133.167	1.31051e-15	
4	23	131.738	0.0132979	
4	24	134.262	-0.0132979	
4	25	133.167	1.31051e-15	
4	26	133.167	1.31051e-15	
4	27	133.5	1.98649e-15	
4	28	133.5	1.98649e-15	
4	29	133.167	1.31051e-15	
4	30	133.5	1.98649e-15	
4	31	133.5	1.98649e-15	
4	32	1.5	8.99166e-18	
4	33	1.5	8.99166e-18	
4	34	1.5	8.99166e-18	
4	35	1.5	8.99166e-18	
4	36	1.5	8.99166e-18	
4	37	1.5	8.99166e-18	
4	38	1.5	8.99166e-18	
4	39	1.5	8.99166e-18	
4	40	1.5	8.99166e-18	
4	41	1.5	8.99166e-18	
4	42	1.5	8.99166e-18	
4	43	1.5	8.99166e-18	
4	44	1.5	8.99166e-18	
4	45	1.5	8.99166e-18	
4	46	1.5	8.99166e-18	
4	47	1.5	8.99166e-18	
4	48	1.5	8.99166e-18	
4	49	1.5	8.99166e-18	
4	50	1.5	8.99166e-18	
4	51	1.5	8.99166e-18	
4	52	1.5	8.99166e-18	
4	53	1.5	8.99166e-18	
4	54	1.5	8.99166e-18	
4	55	1.5	8.99166e-18	
4	56	1.5	8.99166e-18	
4	57	1.5	8.99166e-18	
4	58	1.5	8.99166e-18	
4	59	1.5	8.99166e-18	
4	60	1.5	8.99166e-18	
4	61	1.5	8.99166e-18	
4	62	1.5	8.99166e-18	
4	63	1.5	8.99166e-18	
4	64	19.3546	1.31649	
4	65	19.6277	1.64894	
4	66	20.9716	1.36968	
4	67	20.0603	1.54255	
4	68	21.539	1.47606	
4	69	21.5035	1.15691	
4	70	20.0603	1.54255	
4	71	20.8617	1.75532	
4	72	20.0142	1.50266	
4	73	19.7766	1.48936	
4	74	22.9716	1.36968	
4	75	22.1631	1.34309	
4	76	20.5	1.25	
4	77	20.5	1.25	
4	78	21.5	1.25	
4	79	19.6312	1.55585	
4	80	20.7766	1.48936	
4	81	21.5	1.25	
4	82	21.5887	1.42287	
4	83	21.5496	1.19681	
4	84	21.1596	1.43617	
4	85	19.8227	1.52926	
4	86	20.2482	1.60904	
4	87	19.6277	1.64894	
4	88	21.883	1.19681	
4	89	21.9681	1.46277	
4	90	20.7801	1.39628	
4	91	21.0993	1.76862	
4	92	21.9255	1.32979	
4	93	22.7801	1.39628	
4	94	22.9716	1.36968	
4	95	22.4362	1.67553	
4	96	21.5887	1.42287	
4	97	21.9291	1.2367	
4	98	22.5922	1.32979	
4	99	20.9291	1.2367	
4	100	20.9255	1.32979	
4	101	21.7376	1.2633	
4	102	23.3936	1.54255	
4	103	21.7376	1.2633	
4	104	23.1596	1.43617	
4	105	24.0745	1.17021	
4	106	24.5	1.25	
4	107	19.2021	1.56915	
4	108	22.3085	1.2766	
4	109	23.7376	1.2633	
4	110	24.305	1.36968	
4	111	21.0177	1.40957	
4	112	22.5816	1.60904	
4	113	20.6312	1.55585	
4	114	24.883	1.19681	
4	115	22.5461	1.28989	
4	116	22.5461	1.28989	
4	117	21.695	1.13032	
4	118	23.1631	1.34309	
4	119	22.5461	1.28989	
4	120	20.3511	1.40957	
4	121	22.3546	1.31649	
4	122	25.3972	1.44947	
4	123	23.1206	1.21011	
4	124	23.5426	1.38298	
4	125	21.5461	1.28989	
4	126	23.9716	1.36968	
4	127	23.3972	1.44947	
5	0	24.4965	1.34309	
5	1	20.7376	1.2633	
5	2	22.9291	1.2367	
5	3	22.3121	1.18351	
5	4	23.266	1.14362	
5	5	22.883	1.19681	
5	6	23.7801	1.39628	
5	7	22.3511	1.40957	
5	8	22.2057	1.47606	
5	9	23.2021	1.56915	
5	10	21.4007	1.35638	
5	11	21.6915	1.2234	
5	12	24.3475	1.50266	
5	13	21.3972	1.44947	
5	14	23.9716	1.36968	
5	15	19.7837	1.30319	
5	16	22.266	1.14362	
5	17	23.3085	1.2766	
5	18	24.6915	1.2234	
5	19	22.7837	1.30319	
5	20	23.3475	1.50266	
5	21	23.9255	1.32979	
5	22	26.2057	1.47606	
5	23	22.8262	1.43617	
5	24	22.6915	1.2234	
5	25	22.5887	1.42287	
5	26	24.2482	1.60904	
5	27	24.1631	1.34309	
5	28	25.5461	1.28989	
5	29	22.7766	1.48936	
5	30	24.3511	1.40957	
5	31	23.695	1.13032	
5	32	28.1596	1.43617	
5	33	26.5426	1.38298	
5	34	27.2057	1.47606	
5	35	26.117	1.30319	
5	36	26.9326	1.14362	
5	37	29.461	1.02394	
5	38	26.7837	1.30319	
5	39	26.734	1.35638	
5	40	26.5816	1.60904	
5	41	28.1631	1.34309	
5	42	27.0142	1.50266	
5	43	26.7376	1.2633	
5	44	27.9255	1.32979	
5	45	27.2021	1.56915	
5	46	27.3546	1.31649	
5	47	26.6312	1.55585	
5	48	27.9681	1.46277	
5	49	26.0106	1.59574	
5	50	29.8865	1.10372	
5	51	28.4007	1.35638	
5	52	28.4965	1.34309	
5	53	26.8404	1.06383	
5	54	28.1596	1.43617	
5	55	27.0142	1.50266	
5	56	31.1631	1.34309	
5	57	27.6879	1.31649	
5	58	28.1241	1.11702	
5	59	29.9716	1.36968	
5	60	29.3936	1.54255	
5	61	30.3901	1.63564	
5	62	30.0177	1.40957	
5	63	28.6312	1.55585	
5	64	25.3865	1.72872	
5	65	24.2057	1.47606	
5	66	25.3546	1.31649	
5	67	24.7766	1.48936	
5	68	23.5816	1.60904	
5	69	26.3936	1.54255	
5	70	25.5496	1.19681	
5	71	25.6348	1.46277	
5	72	24.7766	1.48936	
5	73	25.3511	1.40957	
5	74	25.2518	1.51596	
5	75	23.2447	1.70213	
5	76	24.3121	1.18351	
5	77	24.6879	1.31649	
5	78	26.2057	1.47606	
5	79	24.0142	1.50266	
5	80	26.117	1.30319	
5	81	24.5816	1.60904	
5	82	27.734	1.35638	
5	83	25.0177	1.40957	
5	84	25.3085	1.2766	
5	85	25.9255	1.32979	
5	86	27.0142	1.50266	
5	87	26.734	1.35638	
5	88	25.3972	1.44947	
5	89	26.4362	1.67553	
5	90	25.9291	1.2367	
5	91	26.6773	1.59574	
5	92	27.1631	1.34309	
5	93	28.9681	1.46277	
5	94	28.5035	1.15691	
5	95	26.5071	1.06383	
5	96	20.3511	1.40957	
5	97	22.3121	1.18351	
5	98	20.695	1.13032	
5	99	21.2447	1.70213	
5	100	20.1986	1.66223	
5	101	20.1206	1.21011	
5	102	21.9681	1.46277	
5	103	20.5957	1.2367	
5	104	20.1206	1.21011	
5	105	21.5496	1.19681	
5	106	20.5	1.25	
5	107	20.4858	1.62234	
5	108	20.7837	1.30319	
5	109	19.9681	1.46277	
5	110	23.1631	1.34309	
5	111	19.7376	1.2633	
5	112	19.7766	1.48936	
5	113	19.9291	1.2367	
5	114	22.7801	1.39628	
5	115	21.1596	1.43617	
5	116	20.695	1.13032	
5	117	22.3085	1.2766	
5	118	23.5851	1.51596	
5	119	20.0213	1.31649	
5	120	20.734	1.35638	
5	121	22.9681	1.46277	
5	122	21.695	1.13032	
5	123	21.3582	1.2234	
5	124	23.1206	1.21011	
5	125	22.5816	1.60904	
5	126	23.3511	1.40957	
5	127	20.3582	1.2234	
6	0	20.1241	1.11702	
6	1	20.3085	1.2766	
6	2	20.3972	1.44947	
6	3	20.7766	1.48936	
6	4	23.1206	1.21011	
6	5	20.5	1.25	
6	6	21.4433	1.48936	
6	7	20.9752	1.2766	
6	8	21.0745	1.17021	
6	9	22.695	1.13032	
6	10	23.5426	1.38298	
6	11	21.5461	1.28989	
6	12	22.734	1.35638	
6	13	22.1596	1.43617	
6	14	22.117	1.30319	
6	15	20.9752	1.2766	
6	16	22.0142	1.50266	
6	17	21.3511	1.40957	
6	18	21.5887	1.42287	
6	19	22.5887	1.42287	
6	20	22.3156	1.09043	
6	21	24.3511	1.40957	
6	22	24.844	0.970745	
6	23	20.3972	1.44947	
6	24	21.5887	1.42287	
6	25	22.3511	1.40957	
6	26	23.5	1.25	
6	27	21.0567	1.63564	
6	28	24.5035	1.15691	
6	29	23.7801	1.39628	
6	30	25.5461	1.28989	
6	31	22.7411	1.17021	
6	32	24.3511	1.40957	
6	33	25.7376	1.2633	
6	34	25.1667	1.25	
6	35	25.2624	1.2367	
6	36	23.1631	1.34309	
6	37	24.9681	1.46277	
6	38	26.0142	1.50266	
6	39	23.1241	1.11702	
6	40	24.2447	1.70213	
6	41	25.9681	1.46277	
6	42	25.5887	1.42287	
6	43	23.6312	1.55585	
6	44	25.0319	1.03723	
6	45	25.6277	1.64894	
6	46	24.6312	1.55585	
6	47	22.883	1.19681	
6	48	24.6879	1.31649	
6	49	25.117	1.30319	
6	50	25.2411	1.79521	
6	51	24.4397	1.58245	
6	52	25.734	1.35638	
6	53	27.5	1.25	
6	54	24.9716	1.36968	
6	55	24.0106	1.59574	
6	56	25.1596	1.43617	
6	57	25.7766	1.48936	
6	58	25.1596	1.43617	
6	59	25.4433	1.48936	
6	60	26.1631	1.34309	
6	61	25.3511	1.40957	
6	62	28.6986	1.03723	
6	63	26.2695	1.05053	
6	64	23.5035	1.15691	
6	65	22.1241	1.11702	
6	66	24.4574	1.11702	
6	67	21.7766	1.48936	
6	68	22.5816	1.60904	
6	69	21.5887	1.42287	
6	70	22.9716	1.36968	
6	71	21.8652	1.66223	
6	72	21.2057	1.47606	
6	73	23.734	1.35638	
6	74	21.9716	1.36968	
6	75	20.5816	1.60904	
6	76	22.2021	1.56915	
6	77	23.2057	1.47606	
6	78	24.0142	1.50266	
6	79	20.6738	1.68883	
6	80	23.2447	1.70213	
6	81	24.5426	1.38298	
6	82	26.0142	1.50266	
6	83	23.9716	1.36968	
6	84	25.2624	1.2367	
6	85	24.6915	1.2234	
6	86	25.1667	1.25	
6	87	23.1596	1.43617	
6	88	23.7801	1.39628	
6	89	23.7766	1.48936	
6	90	23.3972	1.44947	
6	91	22.3972	1.44947	
6	92	23.3972	1.44947	
6	93	25.0106	1.59574	
6	94	24.7837	1.30319	
6	95	25.734	1.35638	
6	96	25.5035	1.15691	
6	97	24.2234	1.01064	
6	98	26.9645	1.55585	
6	99	25.8865	1.10372	
6	100	24.305	1.36968	
6	101	24.5461	1.28989	
6	102	26.5887	1.42287	
6	103	24.5461	1.28989	
6	104	25.7305	1.44947	
6	105	37.6206	1.83511	
6	106	25.7376	1.2633	
6	107	25.7801	1.39628	
6	108	26.3936	1.54255	
6	109	26.5887	1.42287	
6	110	27.2057	1.47606	
6	111	26.0603	1.54255	
6	112	26.883	1.19681	
6	113	26.922	1.42287	
6	114	28.3546	1.31649	
6	115	24.3511	1.40957	
6	116	25.3546	1.31649	
6	117	29.1631	1.34309	
6	118	26.8156	1.71543	
6	119	26.8191	1.62234	
6	120	27.3936	1.54255	
6	121	27.1206	1.21011	
6	122	25.922	1.42287	
6	123	25.9716	1.36968	
6	124	26.3085	1.2766	
6	125	27.273	0.957447	
6	126	29.539	1.47606	
6	127	27.1631	1.34309	
7	0	20.7376	1.2633	
7	1	20.5851	1.51596	
7	2	22.5461	1.28989	
7	3	22.266	1.14362	
7	4	20.5461	1.28989	
7	5	21.4965	1.34309	
7	6	20.6312	1.55585	
7	7	22.7801	1.39628	
7	8	22.3085	1.2766	
7	9	21.2021	1.56915	
7	10	20.7376	1.2633	
7	11	22.3972	1.44947	
7	12	22.1206	1.21011	
7	13	22.117	1.30319	
7	14	22.5	1.25	
7	15	21.7376	1.2633	
7	16	23.266	1.14362	
7	17	20.727	1.54255	
7	18	21.734	1.35638	
7	19	23.5	1.25	
7	20	23.883	1.19681	
7	21	23.8369	1.15691	
7	22	23.734	1.35638	
7	23	21.734	1.35638	
7	24	23.3121	1.18351	
7	25	23.4965	1.34309	
7	26	24.3121	1.18351	
7	27	20.7801	1.39628	
7	28	24.0071	1.68883	
7	29	24.1596	1.43617	
7	30	25.5887	1.42287	
7	31	23.1099	1.48936	
7	32	21.9291	1.2367	
7	33	21.9291	1.2367	
7	34	23.117	1.30319	
7	35	22.883	1.19681	
7	36	22.117	1.30319	
7	37	21.922	1.42287	
7	38	23.1631	1.34309	
