8 boards
574256 1 1 79.5476 79.3453 3.95392 11.7564 0.055562 1.51652 0.671593 1.45183
574256 1 2 79.7136 79.3258 3.98223 11.5006 0.0600268 1.5278 0.944394 1.63865
574256 1 3 79.3552 78.974 3.83565 11.9248 0.0525279 1.31567 1.43153 1.5931
574256 1 4 81.021 80.5738 3.9108 11.3571 -0.0532554 3.52575 1.17447 1.71399
574256 1 5 78.8003 78.3556 3.98638 11.45 -0.0536595 4.1122 1.5731 1.61962
574256 1 6 79.7135 79.1662 3.84786 11.9112 0.0549833 1.46982 1.28232 1.29191
574256 1 7 80.7277 80.2266 3.86287 11.3474 -0.0565948 3.83376 1.32744 1.53582
574256 1 8 79.3966 78.9223 3.79522 11.5916 -0.0573494 3.75961 1.4019 1.61919
574256 1 9 80.3225 79.853 3.75655 12.2126 0.0451941 1.00798 1.08221 1.51582
574256 1 10 80.5837 80.1674 3.90873 11.8526 -0.0505824 4.12563 1.8213 1.59696
574256 1 11 79.1811 78.7908 3.70158 11.9659 0.0504753 1.1395 1.14039 1.58979
574256 1 12 79.9888 79.4989 3.97096 11.8956 -0.0485302 3.44935 0.83784 1.58086
574256 1 13 82.8153 82.3579 3.70753 12.3041 0.0452824 1.54615 1.72111 1.46067
574256 1 14 78.299 77.8758 3.67309 12.2749 0.0494619 1.22963 1.27634 1.51823
574256 1 15 80.4753 80.0444 3.73734 12.2268 -0.0449333 3.36555 0.754347 1.55803
574256 1 16 80.5968 80.1208 3.67916 12.2632 -0.0486091 3.71575 1.08599 1.43555
574256 1 17 78.4138 77.947 3.85286 11.8496 0.0533452 1.21712 1.98232 1.60311
574256 1 18 80.1462 79.8018 3.90593 11.3312 0.0621502 1.41404 1.42403 1.5628
574256 1 19 81.5211 81.068 4.08003 11.5727 0.057717 1.21537 1.79196 1.5714
574256 1 20 78.356 77.913 4.11617 11.6712 0.0587472 1.18428 1.5027 1.5849
574256 1 21 80.6265 80.2234 4.003 11.7779 0.0572822 1.13882 1.35578 1.56653
