4 Boards
104 2 14 102.893 102.893 3.86378 10.1659 1 100 100 100 2
104 2 15 101.067 101.067 3.84159 9.52308 1 100 100 100 2
104 2 16 101.979 101.979 3.85787 9.69697 1 100 100 100 2
104 2 17 85.9177 85.9177 3.73167 9.12503 1 100 100 100 2
104 2 18 86.1837 86.1837 3.63713 9.99439 1 100 100 100 2
104 2 19 84.6141 84.6141 3.79988 10.7489 1 100 100 100 2
104 2 20 83.6058 83.6058 3.80337 9.65328 1 100 100 100 2
104 2 21 84.1165 84.1165 3.8582 9.75042 1 100 100 100 2
104 2 22 84.6345 84.6345 3.76682 9.23856 1 100 100 100 2
104 2 23 85.9104 85.9104 3.85245 10.1168 1 100 100 100 2
104 2 24 85.0304 85.0304 3.67699 9.25051 1 100 100 100 2
104 2 25 85.0451 85.0451 3.62892 8.79814 1 100 100 100 2
104 2 26 84.1917 84.1917 3.72298 8.46045 1 100 100 100 2
104 2 27 84.9683 84.9683 3.78502 9.55479 1 100 100 100 2
104 2 28 85.2564 85.2564 3.7916 9.95879 1 100 100 100 2
104 2 29 83.3539 83.3539 3.71493 8.52857 1 100 100 100 2
104 2 30 83.863 83.863 3.81651 9.21132 1 100 100 100 2
104 2 31 80.6675 80.6675 3.76232 8.72573 1 100 100 100 2
104 2 32 82.331 82.331 3.75391 10.0939 1 100 100 100 2
104 2 33 94.319 94.319 3.60072 8.7 1 100 100 100 2
104 2 34 94.9773 94.9773 3.54301 8.26736 1 100 100 100 2
104 2 35 94.3592 94.3592 3.53695 8.7 1 100 100 100 2
104 2 36 96.0805 96.0805 3.54821 9.50093 1 100 100 100 2
104 2 37 94.3043 94.3043 3.5047 8.7 1 100 100 100 2
104 2 38 94.4399 94.4399 3.54436 6 1 100 100 100 2
104 2 39 95.4817 95.4817 3.62305 9.81058 1 100 100 100 2
104 2 40 95.8069 95.8069 3.63745 9.98355 1 100 100 100 2
104 2 41 95.9121 95.9121 3.62549 9.1307 1 100 100 100 2
104 2 42 94.6726 94.6726 3.66057 7.80788 1 100 100 100 2
104 2 43 94.3133 94.3133 3.62431 8.7 1 100 100 100 2
104 2 44 95.0722 95.0722 3.71263 7.30199 1 100 100 100 2
104 2 45 94.1117 94.1117 3.65901 6 1 100 100 100 2
104 2 46 95.0187 95.0187 3.64183 8.28101 1 100 100 100 2
104 2 47 94.3968 94.3968 3.60808 6 1 100 100 100 2
104 2 48 96.5024 96.5024 3.5492 10.1269 1 100 100 100 2
104 2 49 110.527 110.527 3.5324 11.6815 1 100 100 100 2
104 2 50 110.843 110.843 3.58586 8.75628 1 100 100 100 2
104 2 51 109.343 109.343 3.49142 9.27461 1 100 100 100 2
104 2 52 111.652 111.652 3.59741 9.25839 1 100 100 100 2
104 2 53 108.334 108.334 3.50471 8.30851 1 100 100 100 2
104 2 54 109.451 109.451 3.559 8.87095 1 100 100 100 2
104 2 55 111.321 111.321 3.57156 9.69737 1 100 100 100 2
104 2 56 110.809 110.809 3.53789 10.0068 1 100 100 100 2
104 2 57 111.036 111.036 3.39964 9.74266 1 100 100 100 2
104 2 58 109.952 109.952 3.41069 9.76178 1 100 100 100 2
104 2 59 108.723 108.723 3.42856 9.05473 1 100 100 100 2
104 2 60 109.524 109.524 3.47624 9.51052 1 100 100 100 2
104 2 61 110.864 110.864 3.54172 8.97485 1 100 100 100 2
104 2 62 109.418 109.418 3.47488 8.33003 1 100 100 100 2
104 2 63 107.998 107.998 3.50779 9.09329 1 100 100 100 2
104 2 64 108.795 108.795 3.49649 8.8818 1 100 100 100 2
104 3 1 107.819 107.819 4.06309 8.26185 1 100 100 100 2
104 3 2 110.1 110.1 3.88839 9.03 1 100 100 100 2
104 3 3 107.637 107.637 4.08763 8.42424 1 100 100 100 2
104 3 4 108.175 108.175 4.13544 9.61306 1 100 100 100 2
104 3 5 108.32 108.32 4.09609 10.2059 1 100 100 100 2
104 3 6 107.963 107.963 3.94602 9.23704 1 100 100 100 2
104 3 7 106.669 106.669 4.08522 9.51342 1 100 100 100 2
104 3 8 107.841 107.841 4.14446 10.5338 1 100 100 100 2
104 3 9 109.414 109.414 3.85673 9.48627 1 100 100 100 2
104 3 10 107.699 107.699 4.37174 10.4657 1 100 100 100 2
104 3 11 109.899 109.899 4.3392 9.562 1 100 100 100 2
104 3 12 108.376 108.376 4.38115 11.0238 1 100 100 100 2
104 3 13 107.842 107.842 4.39554 11.8393 1 100 100 100 2
104 3 14 108.341 108.341 4.45882 10.2564 1 100 100 100 2
104 3 15 107.249 107.249 4.22259 11.0606 1 100 100 100 2
104 3 16 107.246 107.246 4.35132 9.35869 1 100 100 100 2
104 3 17 90.5366 90.5366 4.04603 9.49041 1 100 100 100 2
104 3 18 91.1477 91.1477 3.89757 10.0493 1 100 100 100 2
104 3 19 90.0973 90.0973 4.06872 10.2368 1 100 100 100 2
104 3 20 88.8183 88.8183 4.03543 11.3139 1 100 100 100 2
104 3 21 89.4902 89.4902 3.95608 9.90565 1 100 100 100 2
104 3 22 89.285 89.285 3.93569 10.3199 1 100 100 100 2
104 3 23 90.9812 90.9812 4.08521 10.1742 1 100 100 100 2
104 3 24 89.4594 89.4594 3.56419 9.65779 1 100 100 100 2
104 3 25 90.5585 90.5585 3.91172 9.79854 1 100 100 100 2
104 3 26 88.8393 88.8393 3.64364 9.92447 1 100 100 100 2
104 3 27 89.1914 89.1914 3.62235 9.73574 1 100 100 100 2
104 3 28 89.7927 89.7927 3.65925 9.07856 1 100 100 100 2
104 3 29 87.4917 87.4917 3.51439 8.91258 1 100 100 100 2
104 3 30 88.2302 88.2302 3.49899 9.34315 1 100 100 100 2
104 3 31 84.9536 84.9536 3.52817 9.3056 1 100 100 100 2
104 3 32 87.7036 87.7036 3.495 8.84727 1 100 100 100 2
104 3 33 95.1675 95.1675 3.18358 8.99853 1 100 100 100 2
104 3 34 96.6406 96.6406 3.23116 7.10966 1 100 100 100 2
104 3 35 96.06 96.06 3.10261 9.00978 1 100 100 100 2
104 3 36 97.1967 97.1967 3.13274 9.13891 1 100 100 100 2
104 3 37 96.0717 96.0717 2.97251 8.40261 1 100 100 100 2
104 3 38 95.6995 95.6995 2.86671 7.88768 1 100 100 100 2
104 3 39 96.843 96.843 2.99818 10.1689 1 100 100 100 2
104 3 40 96.1226 96.1226 2.92499 8.99898 1 100 100 100 2
104 3 41 96.125 96.125 3.19004 9.91109 1 100 100 100 2
104 3 42 95.03 95.03 3.20755 9.30512 1 100 100 100 2
104 3 43 94.4041 94.4041 3.09148 10.394 1 100 100 100 2
104 3 44 95.2897 95.2897 3.18454 8.61903 1 100 100 100 2
104 3 45 94.8389 94.8389 3.01306 8.58367 1 100 100 100 2
104 3 46 95.789 95.789 2.92003 8.94852 1 100 100 100 2
104 3 47 95.0189 95.0189 3.08543 11.2279 1 100 100 100 2
104 3 48 96.3262 96.3262 3.05385 10.4182 1 100 100 100 2
104 3 49 111.341 111.341 3.74079 9.16311 1 100 100 100 2
104 3 50 113.518 113.518 3.82458 9.48646 1 100 100 100 2
104 3 51 112.7 112.7 3.55703 7.71003 1 100 100 100 2
104 3 52 114.029 114.029 3.71988 9.04405 1 100 100 100 2
104 3 53 111.59 111.59 3.58859 9.50181 1 100 100 100 2
104 3 54 112.633 112.633 3.55916 9.00079 1 100 100 100 2
104 3 55 113.776 113.776 3.73555 10.6704 1 100 100 100 2
104 3 56 111.793 111.793 3.63979 9.54887 1 100 100 100 2
104 3 57 112.993 112.993 3.48581 8.99102 1 100 100 100 2
104 3 58 112.527 112.527 3.44859 9.48184 1 100 100 100 2
104 3 59 111.125 111.125 3.3156 9.00694 1 100 100 100 2
104 3 60 110.958 110.958 3.37432 9.52391 1 100 100 100 2
104 3 61 111.627 111.627 3.43795 8.42842 1 100 100 100 2
104 3 62 111.406 111.406 3.27054 8.89702 1 100 100 100 2
104 3 63 108.883 108.883 3.47069 9.24949 1 100 100 100 2
104 3 64 110.103 110.103 3.42489 8.67084 1 100 100 100 2
104 4 1 107.415 107.415 4.75276 8.43632 1 100 100 100 2
104 4 2 111.186 111.186 4.65022 8.79355 1 100 100 100 2
104 4 3 107.989 107.989 4.62657 8.24824 1 100 100 100 2
104 4 4 107.897 107.897 4.48536 8.34971 1 100 100 100 2
104 4 5 107.019 107.019 4.58844 9.24786 1 100 100 100 2
104 4 6 107.864 107.864 4.6815 10.2618 1 100 100 100 2
104 4 7 106.711 106.711 4.39661 9.71319 1 100 100 100 2
104 4 8 107.078 107.078 4.39961 9.78464 1 100 100 100 2
104 4 9 108.748 108.748 4.49633 9.46577 1 100 100 100 2
104 4 10 107.893 107.893 4.32343 8.51698 1 100 100 100 2
104 4 11 107.995 107.995 4.55593 8.73931 1 100 100 100 2
104 4 12 109.013 109.013 4.53954 10.2006 1 100 100 100 2
104 4 13 107.829 107.829 4.36078 9.64059 1 100 100 100 2
104 4 14 108.636 108.636 4.53852 10.6153 1 100 100 100 2
104 4 15 107.558 107.558 4.45172 9.39887 1 100 100 100 2
104 4 16 105.726 105.726 4.43283 9.78207 1 100 100 100 2
104 4 17 89.9206 89.9206 4.47374 10.3946 1 100 100 100 2
104 4 18 92.2561 92.2561 4.52653 9.99843 1 100 100 100 2
104 4 19 90.5865 90.5865 4.48869 9.46893 1 100 100 100 2
104 4 20 89.1017 89.1017 4.30143 8.80131 1 100 100 100 2
104 4 21 89.936 89.936 4.57036 8.91922 1 100 100 100 2
104 4 22 89.7323 89.7323 4.53572 9.4651 1 100 100 100 2
104 4 23 90.7498 90.7498 4.3342 8.96547 1 100 100 100 2
104 4 24 90.1976 90.1976 4.61534 9.31977 1 100 100 100 2
104 4 25 90.6119 90.6119 4.51992 9.94951 1 100 100 100 2
104 4 26 89.5965 89.5965 4.65078 9.90085 1 100 100 100 2
104 4 27 89.0439 89.0439 4.82286 9.60545 1 100 100 100 2
104 4 28 89.3098 89.3098 4.61281 10.2276 1 100 100 100 2
104 4 29 88.6075 88.6075 4.63725 9.13049 1 100 100 100 2
104 4 30 89.6125 89.6125 4.63198 10.2171 1 100 100 100 2
104 4 31 86.3018 86.3018 4.66458 9.17008 1 100 100 100 2
104 4 32 87.6798 87.6798 4.69201 9.29408 1 100 100 100 2
104 4 33 93.3277 93.3277 4.36496 8.505 1 100 100 100 2
104 4 34 94.7368 94.7368 4.20534 9.80034 1 100 100 100 2
104 4 35 93.3535 93.3535 4.2788 9.22044 1 100 100 100 2
104 4 36 95.0178 95.0178 4.2394 8.46074 1 100 100 100 2
104 4 37 91.694 91.694 4.14226 9.70764 1 100 100 100 2
104 4 38 92.1501 92.1501 4.03933 8.69946 1 100 100 100 2
104 4 39 93.6086 93.6086 4.15296 7.33273 1 100 100 100 2
104 4 40 92.9197 92.9197 4.28523 7.72221 1 100 100 100 2
104 4 41 93.4279 93.4279 4.18543 7.19695 1 100 100 100 2
104 4 42 91.8748 91.8748 4.0633 9.20171 1 100 100 100 2
104 4 43 90.504 90.504 3.86814 8.77501 1 100 100 100 2
104 4 44 92.9345 92.9345 4.00109 8.55792 1 100 100 100 2
104 4 45 91.3356 91.3356 3.94169 9.57813 1 100 100 100 2
104 4 46 92.9566 92.9566 3.88799 9.45629 1 100 100 100 2
104 4 47 92.1641 92.1641 4.21348 9.64359 1 100 100 100 2
104 4 48 91.8932 91.8932 4.17317 8.45541 1 100 100 100 2
104 4 49 105.61 105.61 3.81038 7.78514 1 100 100 100 2
104 4 50 107.546 107.546 3.85172 7 1 100 100 100 2
104 4 51 106.916 106.916 3.83045 9.65305 1 100 100 100 2
104 4 52 109.269 109.269 3.80987 7.55483 1 100 100 100 2
104 4 53 105.103 105.103 3.90391 8.87874 1 100 100 100 2
104 4 54 106.663 106.663 3.93434 8.79595 1 100 100 100 2
104 4 55 107.001 107.001 3.97179 9.46252 1 100 100 100 2
104 4 56 105.74 105.74 3.94073 7.71911 1 100 100 100 2
104 4 57 107.594 107.594 3.9125 9.37021 1 100 100 100 2
104 4 58 106.322 106.322 4.03856 10.3962 1 100 100 100 2
104 4 59 105.3 105.3 3.82794 8.77084 1 100 100 100 2
104 4 60 105.375 105.375 4.73196 9.03039 1 100 100 100 2
104 4 61 106.388 106.388 4.39461 7.37716 1 100 100 100 2
104 4 62 105.331 105.331 4.06037 8.7 1 100 100 100 2
104 4 63 104.222 104.222 4.55665 7.74297 1 100 100 100 2
104 4 64 105.042 105.042 4.35721 7.23453 1 100 100 100 2
104 5 1 106.737 106.737 5.85483 9.05572 1 100 100 100 2
104 5 2 108.819 108.819 6.06556 9.27028 1 100 100 100 2
104 5 3 107.499 107.499 5.5375 9.30779 1 100 100 100 2
104 5 4 106.775 106.775 5.47783 9.02262 1 100 100 100 2
104 5 5 107.039 107.039 5.5525 8.7177 1 100 100 100 2
104 5 6 107.059 107.059 5.6373 9.08197 1 100 100 100 2
104 5 7 106.101 106.101 5.23211 8.81595 1 100 100 100 2
104 5 8 106.429 106.429 5.74116 9.6992 1 100 100 100 2
104 5 9 107.907 107.907 5.76538 10.1999 1 100 100 100 2
104 5 10 106.448 106.448 4.99933 9.17445 1 100 100 100 2
104 5 11 107.931 107.931 5.41477 9.94461 1 100 100 100 2
104 5 12 106.904 106.904 5.05878 9.22824 1 100 100 100 2
104 5 13 106.02 106.02 4.96118 9.02158 1 100 100 100 2
104 5 14 107.507 107.507 4.91174 8.9809 1 100 100 100 2
104 5 15 106.236 106.236 5.53176 9.75056 1 100 100 100 2
104 5 16 104.002 104.002 5.16846 8.58655 1 100 100 100 2
104 5 17 90.8078 90.8078 5.24164 9.70773 1 100 100 100 2
104 5 18 91.9325 91.9325 5.34639 9.36795 1 100 100 100 2
104 5 19 90.2366 90.2366 4.7943 8.92051 1 100 100 100 2
104 5 20 88.338 88.338 4.69986 9.64776 1 100 100 100 2
104 5 21 91.5279 91.5279 4.74107 8.36742 1 100 100 100 2
104 5 22 90.4355 90.4355 5.12447 8.65339 1 100 100 100 2
104 5 23 91.1432 91.1432 4.86787 8.58213 1 100 100 100 2
104 5 24 90.1817 90.1817 5.04083 8.82312 1 100 100 100 2
104 5 25 90.6747 90.6747 5.41866 9.68828 1 100 100 100 2
104 5 26 89.6365 89.6365 4.47758 8.616 1 100 100 100 2
104 5 27 89.729 89.729 4.9212 8.57814 1 100 100 100 2
104 5 28 89.5321 89.5321 4.56293 9.58306 1 100 100 100 2
104 5 29 87.819 87.819 4.61212 8.82184 1 100 100 100 2
104 5 30 88.4338 88.4338 4.58586 9.17209 1 100 100 100 2
104 5 31 84.2258 84.2258 4.9238 8.73369 1 100 100 100 2
104 5 32 86.6402 86.6402 5.05531 8.96229 1 100 100 100 2
104 5 33 93.0953 93.0953 4.06642 10.6977 1 100 100 100 2
104 5 34 95.3016 95.3016 4.06207 8.65184 1 100 100 100 2
104 5 35 94.351 94.351 3.81858 7.10846 1 100 100 100 2
104 5 36 95.5076 95.5076 3.67952 8.11726 1 100 100 100 2
104 5 37 93.0818 93.0818 3.77655 8.45577 1 100 100 100 2
104 5 38 92.446 92.446 3.88825 8.15736 1 100 100 100 2
104 5 39 92.9645 92.9645 3.89327 8.49419 1 100 100 100 2
104 5 40 94.3625 94.3625 4.09198 8.37455 1 100 100 100 2
104 5 41 93.8084 93.8084 3.99169 8.1113 1 100 100 100 2
104 5 42 92.5113 92.5113 3.79435 8.15749 1 100 100 100 2
104 5 43 92.2446 92.2446 3.92527 8.12892 1 100 100 100 2
104 5 44 93.3827 93.3827 3.59637 8.30307 1 100 100 100 2
104 5 45 92.0182 92.0182 3.66058 9.091 1 100 100 100 2
104 5 46 93.6408 93.6408 3.82983 8.24812 1 100 100 100 2
104 5 47 92.0106 92.0106 3.7801 8.7216 1 100 100 100 2
104 5 48 93.6241 93.6241 3.81044 7.35088 1 100 100 100 2
104 5 49 108.392 108.392 3.80823 8.61181 1 100 100 100 2
104 5 50 109.281 109.281 3.72272 8.42536 1 100 100 100 2
104 5 51 108.388 108.388 3.92595 8.46346 1 100 100 100 2
104 5 52 109.626 109.626 3.61125 7.94504 1 100 100 100 2
104 5 53 107.05 107.05 3.68005 8.82921 1 100 100 100 2
104 5 54 109.489 109.489 4.02232 8.793 1 100 100 100 2
104 5 55 109.446 109.446 3.80687 8.46387 1 100 100 100 2
104 5 56 107.537 107.537 3.74964 8.22528 1 100 100 100 2
104 5 57 109.563 109.563 3.86317 8.54693 1 100 100 100 2
104 5 58 108.378 108.378 3.83222 8.53766 1 100 100 100 2
104 5 59 107.452 107.452 3.9707 8.48656 1 100 100 100 2
104 5 60 107.374 107.374 3.6582 8.35594 1 100 100 100 2
104 5 61 108.187 108.187 3.83359 7.89218 1 100 100 100 2
104 5 62 106.594 106.594 4.14808 7.89775 1 100 100 100 2
104 5 63 105.607 105.607 4.12751 8.77552 1 100 100 100 2
104 5 64 106.645 106.645 4.14205 8.20777 1 100 100 100 2
104 6 1 121.889 121.889 5.876 8.19075 1 100 100 100 2
104 6 2 122.357 122.357 5.45408 8.03909 1 100 100 100 2
104 6 3 124.931 124.931 5.39123 7.94139 1 100 100 100 2
104 6 4 125.656 125.656 5.54753 8.83324 1 100 100 100 2
104 6 5 125.137 125.137 5.32039 8.62669 1 100 100 100 2
104 6 6 126.021 126.021 5.42236 8.72981 1 100 100 100 2
104 6 7 123.62 123.62 5.29101 7.27086 1 100 100 100 2
104 6 8 124.971 124.971 6.11312 8.8338 1 100 100 100 2
104 6 9 126.881 126.881 5.37778 7.80599 1 100 100 100 2
104 6 10 123.643 123.643 5.05662 8.0998 1 100 100 100 2
104 6 11 126.06 126.06 5.36319 8.23521 1 100 100 100 2
104 6 12 124.644 124.644 5.12408 8.8219 1 100 100 100 2
104 6 13 121.807 121.807 4.9245 7.81625 1 100 100 100 2
104 6 14 124.597 124.597 4.99424 9.08107 1 100 100 100 2
104 6 15 122.083 122.083 5.27259 8.96336 1 100 100 100 2
104 6 16 120.665 120.665 4.99096 8.71836 1 100 100 100 2
104 6 17 104.57 104.57 5.07409 9.13701 1 100 100 100 2
104 6 18 104.935 104.935 5.0833 8.22435 1 100 100 100 2
104 6 19 103.68 103.68 5.09772 7.92296 1 100 100 100 2
104 6 20 101.309 101.309 4.82805 8.0802 1 100 100 100 2
104 6 21 103.807 103.807 4.75547 7.7015 1 100 100 100 2
104 6 22 102.134 102.134 5.00448 7.3239 1 100 100 100 2
104 6 23 103.556 103.556 4.79359 7.95022 1 100 100 100 2
104 6 24 103.599 103.599 4.96919 7.2258 1 100 100 100 2
104 6 25 105.008 105.008 5.02784 8.05867 1 100 100 100 2
104 6 26 99.8444 99.8444 4.6211 9.1335 1 100 100 100 2
104 6 27 103.101 103.101 4.90307 7.31377 1 100 100 100 2
104 6 28 102.717 102.717 4.58189 7.62782 1 100 100 100 2
104 6 29 98.5369 98.5369 4.38377 7.72703 1 100 100 100 2
104 6 30 99.9148 99.9148 4.45946 9.30196 1 100 100 100 2
104 6 31 94.8251 94.8251 4.67514 8.65032 1 100 100 100 2
104 6 32 95.9073 95.9073 4.97849 8.35135 1 100 100 100 2
104 6 33 94.5419 94.5419 4.20304 7.66494 1 100 100 100 2
104 6 34 94.4702 94.4702 4.0621 7.24675 1 100 100 100 2
104 6 35 94.6394 94.6394 3.98338 8.23425 1 100 100 100 2
104 6 36 94.5512 94.5512 3.86999 8.31798 1 100 100 100 2
104 6 37 93.2312 93.2312 3.78649 7.87843 1 100 100 100 2
104 6 38 95.0522 95.0522 3.8277 8.08773 1 100 100 100 2
104 6 39 94.5967 94.5967 3.97624 8.47649 1 100 100 100 2
104 6 40 94.4414 94.4414 4.01839 8.04614 1 100 100 100 2
104 6 41 95.6161 95.6161 4.0507 7.53305 1 100 100 100 2
104 6 42 93.1242 93.1242 3.90798 8.00285 1 100 100 100 2
104 6 43 91.8655 91.8655 3.72816 7.92398 1 100 100 100 2
104 6 44 93.9741 93.9741 3.76043 8.22198 1 100 100 100 2
104 6 45 92.7822 92.7822 3.77126 8.45227 1 100 100 100 2
104 6 46 93.19 93.19 4.17589 7.62301 1 100 100 100 2
104 6 47 92.6515 92.6515 3.75313 8.82222 1 100 100 100 2
104 6 48 93.724 93.724 3.94974 7.88677 1 100 100 100 2
104 6 49 107.577 107.577 3.74729 7.2925 1 100 100 100 2
104 6 50 108.213 108.213 3.68715 8.37338 1 100 100 100 2
104 6 51 107.574 107.574 3.9779 7.58625 1 100 100 100 2
104 6 52 108.533 108.533 3.79263 8.73542 1 100 100 100 2
104 6 53 105.318 105.318 3.78998 6.94855 1 100 100 100 2
104 6 54 109.028 109.028 4.46941 7.96957 1 100 100 100 2
104 6 55 108.394 108.394 3.65253 8.31087 1 100 100 100 2
104 6 56 106.975 106.975 3.78637 8.24315 1 100 100 100 2
104 6 57 109.223 109.223 3.8224 7.73852 1 100 100 100 2
104 6 58 106.678 106.678 3.88001 8.16441 1 100 100 100 2
104 6 59 106.656 106.656 3.90375 8.59877 1 100 100 100 2
104 6 60 107.12 107.12 3.82194 8.33031 1 100 100 100 2
104 6 61 107.616 107.616 4.06193 8.66454 1 100 100 100 2
104 6 62 105.531 105.531 4.08088 6 1 100 100 100 2
104 6 63 103.793 103.793 4.1604 8.51309 1 100 100 100 2
104 6 64 104.013 104.013 4.27431 8.05818 1 100 100 100 2
104 7 1 106.989 106.989 6.76805 10.0764 1 100 100 100 2
104 7 2 108.656 108.656 6.50121 10.6702 1 100 100 100 2
104 7 3 108.625 108.625 6.93925 10.0169 1 100 100 100 2
104 7 4 107.783 107.783 7.93584 11.4073 1 100 100 100 2
104 7 5 108.086 108.086 6.31292 10.5466 1 100 100 100 2
104 7 6 108.037 108.037 5.99639 10.8543 1 100 100 100 2
104 7 7 105.768 105.768 7.13082 10.6083 1 100 100 100 2
104 7 8 106.945 106.945 5.84223 10.6343 1 100 100 100 2
104 7 9 107.573 107.573 5.76038 10.5234 1 100 100 100 2
104 7 10 106.263 106.263 6.85981 10.5975 1 100 100 100 2
104 7 11 107.879 107.879 5.93194 10.1726 1 100 100 100 2
104 7 12 106.074 106.074 6.08033 10.3552 1 100 100 100 2
104 7 13 106.467 106.467 6.77612 10.4607 1 100 100 100 2
104 7 14 106.198 106.198 5.94547 9.54 1 100 100 100 2
104 7 15 106.469 106.469 5.6751 9.8221 1 100 100 100 2
104 7 16 103.287 103.287 5.81306 9.50588 1 100 100 100 2
104 7 17 88.9175 88.9175 5.78301 9.50776 1 100 100 100 2
104 7 18 89.4788 89.4788 5.81503 9.1718 1 100 100 100 2
