2 boards
574264 1 1 79.0343 78.4229 3.846 7.56455 0.131022 1 1 1
574264 1 2 80.4517 79.6795 3.86681 7.83159 0.136926 1 1 1
574264 1 3 79.319 78.4649 3.95962 7.73103 0.135355 1 1 1
574264 1 4 80.4517 79.6795 3.86681 7.83159 0.136926 1 1 1
574264 1 5 80.6684 79.7306 3.84757 7.53395 0.135596 1 1 1
574264 1 6 80.4517 79.6795 3.86681 7.83159 0.136926 1 1 1
574264 1 7 81.2435 80.2509 3.80135 7.56299 0.147836 1 1 1
574264 1 8 80.7854 79.9714 3.75037 7.79006 0.129333 1 1 1
574264 1 9 80.4571 79.4243 3.85314 7.6149 0.144562 1 1 1
574264 1 10 80.6418 79.8831 4.01075 7.42141 0.154637 1 1 1
574264 1 11 79.6693 78.6791 4.12584 7.59957 0.151418 1 1 1
574264 1 12 80.3699 79.5224 4.241 7.36379 0.163392 1 1 1
574264 1 13 81.3613 80.4194 4.02149 7.55356 0.149695 1 1 1
574264 1 14 79.8973 79.0949 4.23648 7.58627 0.142889 1 1 1
574264 1 15 82.6653 81.8971 3.89816 7.45372 0.142075 1 1 1
574264 1 16 82.4042 81.7353 3.82459 7.56786 0.134323 1 1 1
574264 1 17 80.3575 79.4883 4.42938 7.54911 0.148517 1 1 1
574264 1 18 81.1295 80.3716 4.01171 7.42924 0.157485 1 1 1
574264 1 19 80.6053 79.6882 4.9828 7.4607 0.153114 1 1 1
574264 1 20 81.2429 80.3707 4.15022 7.46944 0.157609 1 1 1
574264 1 21 81.9177 80.9937 4.14012 7.63165 0.145563 1 1 1
574264 1 22 81.7056 80.6379 4.91671 7.6346 0.162516 1 1 1
574264 1 23 81.7604 80.8398 4.0386 7.53831 0.15027 1 1 1
574264 1 24 81.1499 80.3784 3.94174 7.72588 0.13733 1 1 1
574264 1 25 81.8596 80.8659 4.30834 7.26077 0.182065 1 1 1
574264 1 26 80.868 79.9913 4.41616 7.22583 0.187589 1 1 1
574264 1 27 80.6879 79.593 4.82307 7.09418 0.177016 1 1 1
574264 1 28 80.8519 80.132 4.58034 7.136 0.179154 1 1 1
574264 1 29 81.3 80.1815 4.81792 7.12115 0.186015 1 1 1
