2 boards
574264 1 1 79.2297 78.3654 3.6805 7.46583 0.150028 1.3203 1.39367 2.42639
574264 1 2 81.1016 80.4344 3.77412 7.53306 0.152115 1.49502 2.37481 2.72462
574264 1 3 79.557 78.8096 3.68128 7.7846 0.127573 0.994782 1.42977 2.71375
574264 1 4 78.7218 78.1122 3.81534 7.68462 0.144663 1.36775 1.61386 2.8824
574264 1 5 80.8115 79.8131 3.60978 7.72502 0.147569 1.54226 0.828731 2.50948
574264 1 6 80.5678 79.5798 3.6388 7.66341 0.139843 1.38024 1.35454 2.23027
574264 1 7 81.5109 80.474 3.58606 7.59262 0.142968 1.30529 1.60477 2.60875
574264 1 8 80.9499 80.0047 3.65336 7.74974 0.140607 1.20863 1.92517 2.58379
574264 1 9 80.5997 79.3846 3.72203 7.59646 0.144002 1.29995 2.29089 2.53474
574264 1 10 80.8495 80.0736 3.78008 7.37747 0.151108 1.14284 1.22341 2.79991
574264 1 11 79.917 79.1125 3.71886 7.72214 0.146484 0.963351 1.38515 2.58787
574264 1 12 80.6784 79.9044 3.75676 7.47398 0.142611 1.1513 1.22528 2.6292
574264 1 13 81.6291 80.8153 3.65614 7.53456 0.158199 1.03695 2.22105 2.58678
574264 1 14 80.6679 79.6168 3.67252 7.6298 0.155074 0.971005 1.03631 2.52871
574264 1 15 82.9139 81.9837 3.71071 7.46518 0.14085 1.34045 1.87261 2.78563
574264 1 16 82.7166 81.8377 3.63412 7.58492 0.13948 1.38944 3.65708 2.72243
574264 1 17 81.0343 80.0149 3.91357 7.59989 0.146664 0.956465 1.38081 2.80073
574264 1 18 81.3142 80.4476 3.91154 7.52399 0.156984 1.53009 1.55721 2.62334
574264 1 19 82.0331 81.1922 3.86015 7.63277 0.146752 1.24727 2.59814 2.52209
574264 1 20 81.5577 80.5955 3.86599 7.47364 0.145869 1.4766 1.93997 2.68193
574264 1 21 82.1477 81.391 3.81769 7.68955 0.140757 1.17554 2.597 2.68958
574264 1 22 82.7555 81.8117 3.99896 7.64883 0.136645 1.3055 2.5018 2.31357
574264 1 23 81.8557 80.9068 3.84866 7.46257 0.142629 1.48506 2.05784 2.39998
574264 1 24 81.2613 80.411 3.73749 7.8122 0.139471 1.43301 2.11892 2.82963
574264 1 25 81.9006 80.735 4.21666 7.28033 0.187382 1.34985 1.16844 1.92292
574264 1 26 81.0776 80.1916 4.19231 7.15148 0.205081 1.10088 0.933282 2.31379
574264 1 27 81.4633 80.5905 4.24089 7.20842 0.17325 1.28703 1.43096 2.04221
574264 1 28 81.3236 80.4856 4.19368 7.20315 0.186011 1.39534 2.25009 2.17262
574264 1 29 82.1982 81.3421 4.12637 7.12495 0.187224 1.43081 1.84942 1.20005
574264 1 30 82.8975 82.1774 4.40061 7.15429 0.190914 1.88197 1.65054 0.957517
574264 1 31 83.5945 82.7779 4.18574 7.19665 0.184927 1.24558 1.41045 1.25256
574264 1 32 81.4445 80.7864 4.13704 7.19889 0.179976 2.20671 1.58757 1.19065
574264 1 33 78.711 78.1767 3.41907 7.98864 0.118149 1.52481 2.05699 2.58189
574264 1 34 78.5491 77.9933 3.35234 8.26329 0.110725 1.25454 1.1987 2.63189
574264 1 35 80.583 79.7501 3.39149 7.86848 0.124232 0.930473 3.01402 2.66411
574264 1 36 80.3384 79.7015 3.42405 7.86021 0.13382 1.48866 1.57913 2.53331
574264 1 37 80.5863 79.5901 3.31174 7.98602 0.127734 1.20875 1.29465 2.63401
574264 1 38 80.9822 80.1665 3.25046 8.11219 0.109388 1.60772 1.62116 2.22744
574264 1 39 81.8573 81.0267 3.32946 8.12428 0.117546 0.943581 1.58088 2.36618
574264 1 40 81.625 80.9736 3.37033 8.30253 0.106642 1.33463 1.84369 2.83524
574264 1 41 81.3584 80.4228 3.12087 8.61423 0.0925618 1.22734 1.62942 2.66084
574264 1 42 80.826 80.1504 3.41977 8.20464 0.11451 1.50382 1.44694 2.47583
574264 1 43 83.3061 82.3153 3.47768 8.15994 0.111264 1.18439 1.19821 2.79161
574264 1 44 80.9221 80.1637 3.39002 8.14576 0.113616 1.45097 2.68291 2.52632
574264 1 45 80.9388 80.0496 3.35246 8.24616 0.10391 1.30671 1.48111 2.63049
574264 1 46 81.9023 81.1895 3.28255 8.21468 0.106467 1.1354 2.12374 2.64382
574264 1 47 80.4954 79.5987 3.27112 8.28711 0.118918 1.44341 1.28275 2.85103
574264 1 48 81.2675 80.5111 3.28371 8.11211 0.111305 1.14416 1.93829 2.63417
574264 1 49 81.6018 80.7723 3.43659 8.25777 0.114105 1.25387 1.83337 2.87017
574264 1 50 82.5229 81.7478 3.2812 8.37189 0.095009 1.13468 1.93385 2.71883
574264 1 51 81.9542 80.9987 3.52696 8.11074 0.112522 1.38381 2.44187 2.82006
574264 1 52 81.7944 81.0301 3.55456 8.06019 0.127164 1.46669 1.59172 2.60377
574264 1 53 82.7074 81.761 3.38562 8.20815 0.108238 1.27381 1.81306 2.74911
574264 1 54 82.0938 81.3821 3.4137 8.24111 0.105649 1.14229 1.5917 2.71855
574264 1 55 83.0338 82.1557 3.43937 8.20081 0.117563 1.16673 1.36286 2.71395
574264 1 56 82.7565 81.9776 3.86655 7.8862 0.126099 1.53074 2.13833 2.52084
574264 1 57 81.7558 80.7239 3.33923 8.48274 0.102358 1.25398 1.43831 2.44111
574264 1 58 81.1374 80.4595 3.90142 7.63274 0.14005 1.28882 1.67916 2.651
574264 1 59 82.7164 81.7021 3.93482 7.81662 0.146227 1.29773 2.10536 2.74027
574264 1 60 81.6742 80.996 3.89813 7.67398 0.15026 1.48617 1.86322 2.8065
574264 1 61 83.1224 82.0444 3.86943 7.83691 0.139258 0.940322 2.77925 2.5174
574264 1 62 82.1621 81.4597 3.83629 7.89025 0.148268 1.40079 2.62155 2.68673
574264 1 63 83.5118 82.6367 3.78671 7.8462 0.129344 1.32237 2.60126 2.69159
574264 1 64 82.257 81.4525 3.70189 7.9811 0.141256 1.46246 2.16972 2.62691
574264 2 1 74.8968 74.175 3.43574 7.86056 0.133981 1.17231 1.04313 2.58993
574264 2 2 75.7848 75.1533 3.56662 7.65843 0.126794 0.992287 1.55954 2.5532
574264 2 3 75.3581 74.7033 3.46467 7.98564 0.108722 1.28259 1.73933 2.71334
574264 2 4 75.3085 74.6113 3.53706 7.75525 0.129241 1.63167 1.73962 2.68627
574264 2 5 76.71 75.9407 3.51018 7.65409 0.124421 1.09461 1.21819 2.71624
574264 2 6 76.0811 75.2774 3.65231 7.80168 0.120283 1.49409 1.21412 2.32092
574264 2 7 75.5025 74.6576 3.51512 7.61851 0.127436 1.37924 1.12579 2.76499
574264 2 8 76.8842 76.0832 3.59017 7.73864 0.119708 1.04571 1.18574 2.73035
574264 2 9 76.4739 75.456 3.52408 7.9683 0.111897 1.27754 1.67465 2.76841
574264 2 10 76.195 75.2498 3.59958 7.81178 0.124672 1.28849 2.2808 2.8129
574264 2 11 76.7412 75.8646 3.59739 7.76003 0.128616 1.30699 1.93238 2.74049
574264 2 12 76.8902 76.1674 3.58781 7.69656 0.135208 1.11722 2.82918 2.8664
574264 2 13 76.3426 75.4705 3.55842 7.63714 0.144819 1.32214 1.52921 2.76472
574264 2 14 75.9002 75.1963 3.61707 7.62013 0.142315 1.14955 2.74901 2.69606
574264 2 15 77.4808 76.6879 3.56433 7.75537 0.123608 1.15358 1.31081 2.77169
574264 2 16 75.749 74.8378 3.50629 7.81029 0.127075 1.24888 1.98018 2.74711
574264 2 17 75.7628 74.9305 3.8068 7.70759 0.132196 0.974171 1.58051 2.64333
574264 2 18 77.5399 76.5977 3.89627 7.37651 0.147758 0.903695 1.52496 2.79997
574264 2 19 77.9611 77.0869 3.83582 7.48852 0.142564 1.68287 2.77098 2.65106
574264 2 20 76.9728 76.1609 3.87535 7.49753 0.162824 1.18455 1.57018 2.71448
574264 2 21 78.5706 77.6916 3.85728 7.12847 0.176762 1.07245 0.720562 2.49274
574264 2 22 79.0684 78.1341 3.8171 7.40829 0.163573 1.61995 1.20285 2.28739
574264 2 23 76.9341 75.9646 3.93102 7.20467 0.185406 1.27752 1.52974 2.21289
574264 2 24 77.5958 76.7114 3.87163 7.48556 0.153498 1.1427 2.6139 2.54541
574264 2 25 78.0157 77.2524 3.78251 8.28634 0.115129 1.5776 1.52543 1.53434
574264 2 26 77.7782 77.0683 3.92732 8.12659 0.127383 1.6719 2.51211 1.52464
574264 2 27 75.8198 75.198 3.83594 8.09945 0.126253 1.9091 1.47093 1.52346
