8 boards
574179 1 1 79.6115 79.3053 6.05324 15.3692 0.0398768 1.2541 4.96484 1.67933
574179 1 2 77.6647 77.1307 6.17824 14.9515 0.0474028 0.937866 3.85822 1.83529
574179 1 3 78.8917 78.423 5.77245 14.5466 0.0462462 1.19777 3.22377 1.83198
574179 1 4 79.6365 78.9597 6.01368 14.5469 0.0522277 1.06651 1.94513 1.85004
574179 1 5 77.7437 77.2093 6.2043 14.5126 0.0528372 0.987236 2.39216 1.91477
574179 1 6 79.7689 79.282 6.00485 14.9038 0.0480896 1.07939 3.49485 1.81879
574179 1 7 79.8567 79.1793 6.21577 14.635 -0.0462428 2.69393 3.35487 1.74331
574179 1 8 76.4943 75.9735 6.09149 14.9844 -0.036887 2.93404 3.88486 1.85499
574179 1 9 78.1102 77.7029 5.89654 14.8113 -0.0363834 3.70734 3.11899 1.85403
574179 1 10 81.5223 80.9693 5.94991 14.4972 0.0481456 1.12798 2.04116 1.80111
574179 1 11 79.1612 78.6062 5.81318 14.5663 0.0491108 1.14262 3.04507 1.9195
574179 1 12 77.8075 77.2694 6.00403 14.3557 -0.0466826 2.68993 3.08742 1.90533
574179 1 13 78.4565 77.9823 6.0421 14.3597 -0.0440901 3.18186 3.0111 1.86265
574179 1 14 77.4088 76.9176 5.80091 14.4815 -0.037006 2.95476 3.19166 1.88963
574179 1 15 80.9208 80.3233 6.0494 14.573 0.0514374 1.28697 2.25718 1.82405
574179 1 16 79.4239 78.8067 5.95181 14.6978 -0.0412128 3.30002 3.12676 1.68847
574179 1 17 79.2253 78.69 5.37328 14.3567 -0.0363565 3.12264 3.26796 1.90265
574179 1 18 80.2112 79.6037 5.3185 13.8915 0.0440427 1.18769 1.48779 1.90427
574179 1 19 81.3319 80.72 5.23814 13.6645 0.0468147 1.34385 1.16374 1.74927
574179 1 20 79.4648 78.7844 5.3114 13.6826 0.0483117 1.0944 1.35464 1.91528
574179 1 21 79.8257 79.2736 5.37826 13.4846 -0.0479707 2.66437 2.25882 1.89958
574179 1 22 80.9995 80.5999 5.34688 13.7119 0.0492675 1.09053 1.54834 1.76687
574179 1 23 77.6267 77.0006 5.47254 13.5044 -0.0469348 2.82093 1.17173 1.81015
574179 1 24 81.1577 80.7483 5.31805 14.2592 0.0456976 1.49683 1.99298 1.87834
574179 1 25 81.0012 80.3976 5.71641 17.3402 0.0285515 1.14438 8.79984 1.89302
574179 1 26 78.6475 78.086 6.13518 16.6792 0.034086 0.978785 7.3624 1.88454
574179 1 27 80.3728 79.7995 6.01158 16.7509 0.0306867 1.27558 7.28871 1.84501
